frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
8000.0,15.4,0.0508,71.3,0.0264269,112.675
1250.0,6.7,0.1016,55.5,0.0052139,136.883
800.0,5.4,0.1524,55.5,0.00433288,133.097
1000.0,9.5,0.0254,71.3,0.00420654,129.556
4000.0,12.3,0.1016,39.6,0.0408268,110.905
12500.0,1.5,0.3048,71.3,0.00336729,109.222
2500.0,15.6,0.1016,71.3,0.0437259,118.998
1000.0,17.4,0.0254,39.6,0.0172206,138.274
400.0,15.4,0.0508,31.7,0.0289853,123.705
500.0,15.6,0.1016,39.6,0.0528487,115.304
2500.0,15.6,0.1016,39.6,0.0528487,110.264
2500.0,0.0,0.0508,31.7,0.000812164,134.87
10000.0,3.3,0.1016,39.6,0.00245138,115.321
3150.0,8.4,0.0508,55.5,0.00544854,128.402
1000.0,4.8,0.0254,39.6,0.000907475,122.956
4000.0,0.0,0.1524,39.6,0.00193287,125.343
2000.0,2.0,0.2286,55.5,0.00313525,124.612
1600.0,3.3,0.1016,71.3,0.00202822,133.664
2500.0,9.9,0.1524,39.6,0.0233328,116.295
1000.0,12.6,0.1524,71.3,0.0483159,122.044
6300.0,17.4,0.0254,55.5,0.0165706,114.861
250.0,7.3,0.2286,71.3,0.0104404,139.918
2000.0,4.0,0.2286,71.3,0.00400603,126.218
8000.0,3.0,0.3048,39.6,0.00495741,110.652
800.0,5.4,0.1524,31.7,0.00525474,131.491
8000.0,3.0,0.3048,55.5,0.00452492,113.799
2000.0,6.7,0.1016,31.7,0.00592927,120.446
250.0,15.4,0.0508,71.3,0.0264269,124.835
5000.0,0.0,0.3048,39.6,0.00310138,117.789
8000.0,4.0,0.2286,71.3,0.00400603,112.848
250.0,19.7,0.0508,39.6,0.036484,127.224
5000.0,0.0,0.2286,39.6,0.00253511,122.175
1600.0,2.0,0.2286,39.6,0.00346574,125.837
800.0,4.0,0.2286,55.5,0.0042862,131.864
5000.0,0.0,0.1524,39.6,0.00193287,123.453
6300.0,12.3,0.1016,39.6,0.0408268,107.985
3150.0,4.0,0.3048,39.6,0.00579636,118.743
2500.0,9.5,0.0254,39.6,0.00449821,131.234
2000.0,7.2,0.1524,71.3,0.00752039,128.643
3150.0,17.4,0.0254,31.7,0.0176631,123.466
200.0,0.0,0.3048,39.6,0.00310138,118.129
2500.0,17.4,0.0254,39.6,0.0172206,124.154
400.0,12.3,0.1016,39.6,0.0408268,128.265
250.0,9.5,0.0254,39.6,0.00449821,116.924
500.0,9.5,0.0254,55.5,0.0043284,123.082
800.0,15.4,0.0508,31.7,0.0289853,125.555
800.0,15.4,0.0508,55.5,0.0271925,130.43
5000.0,15.6,0.1016,39.6,0.0528487,106.224
400.0,5.3,0.2286,39.6,0.00614329,131.221
12500.0,4.8,0.0254,55.5,0.000873218,125.094
3150.0,9.9,0.1524,31.7,0.0252785,112.209
1000.0,1.5,0.3048,39.6,0.00392107,127.581
630.0,5.3,0.2286,71.3,0.0051942,131.8
1000.0,2.0,0.2286,55.5,0.00313525,129.002
3150.0,19.7,0.0508,39.6,0.036484,113.004
6300.0,9.5,0.0254,55.5,0.0043284,124.222
500.0,9.9,0.1524,39.6,0.0233328,126.835
800.0,8.4,0.0508,39.6,0.00566229,128.435
5000.0,9.9,0.1524,55.5,0.0208438,112.065
1600.0,0.0,0.0254,39.6,0.000428464,124.156
16000.0,4.8,0.0254,55.5,0.000873218,124.394
630.0,22.2,0.0254,39.6,0.0229028,137.026
5000.0,4.0,0.3048,71.3,0.00497773,117.785
5000.0,2.0,0.2286,55.5,0.00313525,120.472
500.0,12.3,0.1016,71.3,0.0337792,140.158
800.0,0.0,0.1016,31.7,0.00150092,129.053
4000.0,0.0,0.3048,55.5,0.00283081,121.106
630.0,8.4,0.0508,39.6,0.00566229,126.045
630.0,6.7,0.1016,39.6,0.00578076,133.355
1600.0,7.3,0.2286,71.3,0.0104404,125.728
1250.0,0.0,0.1016,71.3,0.00121072,130.335
630.0,12.3,0.1016,31.7,0.0418756,119.287
250.0,12.3,0.1016,31.7,0.0418756,125.857
250.0,19.7,0.0508,71.3,0.0341183,119.115
