number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
3.0,68.9884266666667,1082.43333333333,107.666666666667,6303.75033333333,65.4666666666667,47.12,65.6752766666667,4.0,144.0,29.5534825734915,8.91
2.0,92.653,789.15,139.0,7828.5,112.3,16.4,212.0,3.5,12.0,306.0,0.041
3.0,42.298,697.966666666667,152.666666666667,4315.66666666667,65.4333333333333,30.5666666666667,67.6666666666667,4.33333333333333,65.0,60.4125,14.55
5.0,105.00781,733.64,183.8,5635.4858,76.17,9.6244,89.205316,2.6,205.0,96.2220046153846,82.9
4.0,77.9380625,705.325,177.75,5447.75,38.0175,14.235,85.5,3.5,133.0,86.925,49.0
2.0,82.76819,711.8,161.5,6946.5,104.05,29.3,57.0,4.5,73.0,55.74,6.0
2.0,155.94295,711.2,158.0,11115.0,101.95,16.3,79.0,5.5,30.0,33.0588235294118,2.85
7.0,96.4885571428571,752.428571428571,152.714285714286,5921.63271428571,66.8428571428571,9.43314285714286,110.289511428571,3.28571428571429,171.0,167.817173195876,108.0
5.0,86.633144,778.28,163.2,6551.2858,84.646,12.8044,114.205316,3.0,178.0,23.415948,30.0
3.0,84.97649,897.366666666667,130.666666666667,5726.66666666667,190.533333333333,15.1633333333333,46.5513333333333,6.33333333333333,103.0,59.7234285714286,13.0
5.0,83.24476,779.88,149.8,4584.2858,73.1,8.1524,128.605316,2.6,171.0,71.6501908179419,92.8
6.0,92.1843116666667,714.216666666667,178.0,4678.0715,63.7866666666667,7.69366666666667,107.00443,2.33333333333333,205.0,97.8682063577593,48.0
5.0,53.79222,847.14,141.4,3256.2858,87.424,26.9724,151.605316,2.4,205.0,237.275143636364,117.2
5.0,62.26572,752.82,152.4,4948.0,75.94,38.1,57.6,3.2,180.0,65.4666666666667,14.1
5.0,101.94881,726.82,184.8,4871.0858,76.17,7.5044,89.005316,2.6,205.0,96.3596964225135,15.0
4.0,81.69675,736.0,168.0,6504.75,56.4125,16.675,59.5,3.0,139.0,55.3536,15.1
5.0,72.32465,787.02,162.8,4963.4858,65.23,9.3044,102.805316,2.4,205.0,93.1889276923077,73.5
6.0,96.738545,792.816666666667,148.666666666667,5776.23816666667,68.7716666666667,7.64533333333333,96.00443,2.66666666666667,171.0,79.1510966666667,11.3
2.0,141.7205,763.9,193.0,14535.5,97.55,23.5,86.5,5.0,26.0,65.3333333333333,7.23
6.0,79.1928325,776.25,150.166666666667,5303.5715,71.7833333333333,9.49366666666667,123.837763333333,2.83333333333333,171.0,129.7533225,51.0
6.0,66.0894416666667,818.533333333333,149.0,4635.23816666667,103.991666666667,8.60866666666667,87.7052633333333,2.83333333333333,205.0,140.493365789474,70.0
2.0,17.558,768.75,116.0,2099.0,14.85,29.35,93.5,2.5,58.0,71.3333333333333,36.5
3.0,78.3572933333333,657.8,191.666666666667,7063.66666666667,60.7666666666667,23.5333333333333,36.0,4.66666666666667,35.0,36.405,5.42
2.0,141.994925,741.75,194.5,12961.0,118.95,15.7,44.0,4.5,35.0,27.8,0.9
4.0,88.9444675,775.425,160.25,4654.35725,81.8375,6.9055,107.756645,2.25,205.0,60.9866171428571,29.3
3.0,76.7946506333333,621.333333333333,210.0,1890.33333333333,83.6,36.4266666666667,78.0,2.0,231.0,135.746031746032,31.0
9.0,56.5143488888889,955.966666666667,118.555555555556,3591.41887777778,67.2444444444444,17.1144444444444,100.359212222222,2.55555555555556,171.0,121.307033364055,55.5
5.0,79.171174,738.22,167.0,4033.4858,66.244,7.2324,126.205316,2.2,205.0,110.260826533128,76.35
2.0,92.06519,661.65,202.0,7540.5,65.1,23.9,38.5,4.5,8.0,41.6,10.3
2.0,108.86,759.05,161.5,8488.5,89.05,27.85,81.5,5.5,57.0,58.5,2.25
4.0,96.4516525,787.4,167.0,5447.85725,82.3375,9.5305,108.756645,2.25,205.0,96.8457855641422,89.88
5.0,57.335882,974.16,113.2,3949.70378,72.6,9.716,28.441416,2.8,147.0,35.5224218,19.5
5.0,99.894904,733.18,164.0,5687.2858,82.98,6.4044,87.405316,3.0,199.0,60.8380457142857,16.0
5.0,72.942289,786.82,162.0,5168.6858,74.83,9.7844,107.005316,2.6,205.0,96.1322104347826,91.2
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,179.003797142857,93.5
5.0,90.56185,749.02,159.2,5426.4858,79.3,7.4644,89.005316,2.8,164.0,61.8866171428571,21.0
3.0,103.482533333333,806.266666666667,152.0,3771.143,94.5333333333333,4.43733333333333,22.00886,2.66666666666667,217.0,13.215948,11.0
2.0,85.93319,802.0,150.5,6694.5,142.05,16.1,27.26,5.5,95.0,18.3466666666667,7.007
3.0,94.2169033333333,702.9,160.666666666667,8076.66666666667,63.6333333333333,29.5,64.6666666666667,4.0,135.0,80.5555555555555,9.6
7.0,107.261364285714,765.757142857143,168.428571428571,6268.20414285714,47.86,6.82171428571429,98.4752257142857,2.28571428571429,205.0,66.8155093333333,84.0
5.0,35.613233856,879.6,131.2,2296.5286,134.214,5.5324,148.007096,2.4,146.0,111.295851428571,28.0
