frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
630.0,4.8,0.0254,31.7,0.000930789,120.078
315.0,19.7,0.0508,71.3,0.0341183,121.235
5000.0,7.2,0.1524,39.6,0.00909175,113.288
4000.0,8.9,0.1016,71.3,0.0103088,120.243
16000.0,0.0,0.3048,71.3,0.00266337,108.721
1600.0,0.0,0.3048,55.5,0.00283081,126.986
250.0,7.3,0.2286,55.5,0.0111706,136.384
630.0,4.0,0.2286,71.3,0.00400603,129.038
5000.0,0.0,0.3048,39.6,0.00310138,117.789
6300.0,0.0,0.3048,39.6,0.00310138,116.229
800.0,6.7,0.1016,71.3,0.00478288,134.478
500.0,5.4,0.1524,39.6,0.00485029,129.937
1600.0,0.0,0.1524,39.6,0.00193287,131.013
5000.0,8.9,0.1016,71.3,0.0103088,116.723
6300.0,4.0,0.2286,71.3,0.00400603,118.618
1600.0,9.9,0.1524,39.6,0.0233328,118.545
6300.0,0.0,0.3048,31.7,0.00331266,113.775
630.0,12.7,0.0254,39.6,0.0130253,128.867
630.0,5.4,0.1524,39.6,0.00485029,132.357
1600.0,12.6,0.1524,71.3,0.0483159,120.534
6300.0,3.3,0.1016,31.7,0.00251435,120.702
2500.0,1.5,0.3048,71.3,0.00336729,124.512
500.0,0.0,0.1524,31.7,0.00209405,121.617
2500.0,0.0,0.1524,55.5,0.00172668,127.763
1250.0,0.0,0.3048,71.3,0.00266337,125.951
200.0,9.9,0.1524,39.6,0.0233328,127.315
800.0,9.9,0.1524,55.5,0.0208438,126.565
2500.0,15.4,0.0508,55.5,0.0271925,125.63
1600.0,4.0,0.2286,31.7,0.00509068,125.229
1000.0,19.7,0.0508,71.3,0.0341183,121.885
2000.0,3.0,0.3048,31.7,0.00529514,120.088
400.0,8.4,0.0508,55.5,0.00544854,121.582
800.0,2.0,0.2286,55.5,0.00313525,128.492
200.0,11.2,0.0508,39.6,0.0150478,125.01
6300.0,0.0,0.0254,39.6,0.000428464,136.826
6300.0,4.8,0.0254,31.7,0.000930789,132.898
800.0,7.3,0.2286,71.3,0.0104404,130.748
1000.0,17.4,0.0254,39.6,0.0172206,138.274
5000.0,2.0,0.2286,71.3,0.00293031,122.816
4000.0,1.5,0.3048,39.6,0.00392107,117.741
250.0,17.4,0.0254,39.6,0.0172206,114.714
6300.0,0.0,0.0508,31.7,0.000812164,130.34
500.0,2.0,0.2286,39.6,0.00346574,125.157
6300.0,8.9,0.1016,39.6,0.0124596,113.11
3150.0,9.5,0.0254,39.6,0.00449821,129.934
5000.0,4.0,0.3048,71.3,0.00497773,117.785
630.0,22.2,0.0254,71.3,0.0214178,120.657
5000.0,0.0,0.2286,71.3,0.00214345,124.304
2000.0,8.9,0.1016,71.3,0.0103088,124.233
3150.0,0.0,0.3048,71.3,0.00266337,125.201
1000.0,17.4,0.0254,55.5,0.0165706,126.001
1250.0,0.0,0.0508,39.6,0.000791822,129.148
4000.0,8.4,0.0508,71.3,0.00529514,126.926
1250.0,12.6,0.1524,71.3,0.0483159,120.154
1250.0,0.0,0.1016,31.7,0.00150092,133.063
5000.0,17.4,0.0254,71.3,0.016104,123.126
1250.0,15.4,0.0508,39.6,0.0282593,126.743
400.0,8.4,0.0508,39.6,0.00566229,120.015
1600.0,0.0,0.0508,71.3,0.000740478,129.68
1600.0,9.5,0.0254,55.5,0.0043284,133.062
1600.0,9.9,0.1524,31.7,0.0252785,117.119
