number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
3.0,70.3706395333333,633.5,174.0,5927.0,58.0666666666667,19.5,104.0,4.0,88.0,98.68425,14.8
2.0,60.33225,614.4,153.5,6007.0,41.25,14.195,30.0,4.0,35.0,30.5,15.2
4.0,91.8081,775.175,171.0,4956.10725,82.3375,7.4555,107.756645,2.25,205.0,96.0912353846154,96.0
4.0,88.9444675,775.425,160.25,4654.35725,81.8375,6.9055,107.756645,2.25,205.0,60.9294742857143,25.0
5.0,74.23165,816.36,160.0,4816.6858,62.09,8.0144,111.005316,2.2,205.0,95.4296969230769,67.0
6.0,92.521545,740.083333333333,157.333333333333,4844.5715,69.1666666666667,7.84366666666667,109.337763333333,2.66666666666667,171.0,71.8275093333333,74.0
1.0,98.0,702.2,183.0,11500.0,54.5,23.0,51.0,6.0,0.0,51.0,7.79
3.0,68.995,874.733333333333,126.666666666667,5686.33333333333,157.133333333333,14.3766666666667,46.575,6.0,103.0,59.8573214285714,5.45
2.0,59.9439593,620.4,158.0,5635.0,65.8,18.75,144.5,4.0,80.0,99.25,18.7
5.0,72.32465,787.02,162.8,4963.4858,65.23,9.3044,102.805316,2.4,205.0,92.6950815384615,73.1
4.0,77.0182625,783.425,164.75,4557.85725,80.1075,7.0555,112.006645,2.5,199.0,107.93829,39.0
5.0,83.24476,779.88,149.8,4584.2858,73.1,8.1524,128.605316,2.6,171.0,135.7533225,88.0
4.0,64.371225,668.2,183.0,4271.75,38.2825,12.9575,66.0,2.75,129.0,63.8,35.6
5.0,74.290174,810.8,149.8,4975.4858,63.986,6.9944,113.605316,2.2,171.0,61.3951885714286,18.0
5.0,84.51936,773.18,146.6,6313.6858,95.78,8.6244,103.805316,2.6,158.0,61.7100457142857,13.5
5.0,97.8686,885.32,147.2,8703.0858,88.64,15.2444,58.405316,3.8,190.0,37.725395,16.5
3.0,15.7089,874.4,99.6666666666667,2152.66666666667,61.7,54.5666666666667,109.0,3.0,78.0,75.1,33.98
5.0,82.32534,757.08,152.4,4998.2858,58.7,6.8124,136.205316,2.2,171.0,98.6350489655173,86.0
6.0,92.8552416666667,737.666666666667,166.0,4926.90483333333,69.5,7.94366666666667,109.337763333333,2.83333333333333,199.0,68.9235093333333,71.0
3.0,133.750126666667,804.733333333333,163.666666666667,13846.6666666667,106.7,37.4,119.0,5.0,89.0,119.0,0.5
3.0,72.8169566666667,866.4,129.333333333333,5035.80966666667,103.966666666667,6.54066666666667,137.675526666667,2.33333333333333,147.0,60.6817010481344,42.0
5.0,51.8479,769.78,154.4,4066.2858,67.72,10.0724,145.805316,2.8,171.0,109.245232991453,103.0
7.0,89.1976457142857,680.957142857143,185.857142857143,4205.347,55.6071428571429,7.29457142857143,97.0037971428571,2.42857142857143,205.0,98.250100471464,14.0
5.0,74.23165,816.36,160.0,4816.6858,62.09,8.0144,111.005316,2.2,205.0,93.1681584615385,41.6
3.0,66.7781066666667,926.133333333333,140.0,6864.3633,72.3666666666667,14.686,41.7268333333333,3.33333333333333,145.0,35.427374251497,3.89
5.0,102.654174,772.68,152.2,5815.4858,71.006,6.4784,96.605316,2.6,171.0,73.5513782261641,38.5
6.0,97.19765,751.366666666667,176.5,7287.23816666667,61.255,12.1036666666667,85.50443,3.33333333333333,199.0,101.196623333333,25.0
7.0,110.636817142857,764.828571428571,166.142857142857,7818.06128571429,81.1,10.2331428571429,108.146654285714,3.0,178.0,89.27954,80.4
6.0,79.7807825,837.266666666667,150.166666666667,6869.23816666667,66.905,10.052,106.221096666667,3.0,171.0,61.88954,46.0
3.0,64.1726395333333,666.933333333333,147.0,5531.0,84.0333333333333,23.1,116.333333333333,4.0,80.0,86.9165085388994,17.9
3.0,96.3061933333333,843.533333333333,152.333333333333,9730.0,87.1,59.0,112.0,5.0,133.0,106.7,7.5
1.0,137.327,502.5,253.0,3510.0,15.45,8.0,18.0,2.0,0.0,18.0,5.1
4.0,138.7935,735.85,167.25,8252.25,89.5,13.4675,53.38,4.75,119.0,58.344,8.7
5.0,78.481359,774.34,163.4,6630.2,35.77,14.61,73.4,3.2,139.0,57.108,4.6
5.0,101.20892,740.58,165.2,8658.0,71.774,15.108,82.2,4.0,80.0,91.7839024390244,22.6
6.0,95.1075338666667,961.1,127.333333333333,4351.02083333333,144.866666666667,4.78533333333333,6.37654666666667,3.33333333333333,196.0,4.9273832,4.59
2.0,23.03585,1200.25,71.5,980.6255,105.0,1.045,0.115415,4.5,31.0,0.115415,0.205
3.0,66.9590266666667,811.366666666667,151.666666666667,7036.66666666667,105.466666666667,55.9333333333333,111.0,5.0,131.0,118.25,13.1
5.0,91.50808,831.2,162.2,5511.0858,56.644,6.4304,125.265316,2.0,205.0,118.52579,100.0
5.0,72.942289,786.82,162.0,5168.6858,74.83,9.7844,107.005316,2.6,205.0,93.6296969230769,71.0
2.0,99.9197,1041.4,120.5,9625.7145,111.3,17.611,85.01329,4.0,145.0,127.506645,3.35
6.0,103.903966666667,769.1,150.5,5710.23816666667,67.0166666666667,7.58866666666667,113.00443,2.83333333333333,171.0,89.1060947368421,108.0
3.0,73.2933983333333,665.5,164.666666666667,7105.0,46.0666666666667,14.2633333333333,50.6666666666667,3.66666666666667,70.0,41.5666666666667,4.97
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,101.389081618123,8.3
2.0,124.03935,560.7,193.0,5318.0,71.3,6.615,54.0,3.0,100.0,38.6666666666667,3.57
4.0,97.9598,768.4,165.75,5578.10725,82.3375,10.8305,108.506645,2.25,205.0,96.3220046153846,88.0
4.0,62.3400905,816.375,146.75,4513.5,43.9325,12.535,41.059,3.75,121.0,51.63304,23.3
4.0,80.15667375,693.8,166.0,7552.5,72.2675,13.36,129.25,4.0,49.0,102.55,7.73
3.0,116.8341,664.166666666667,171.666666666667,9204.66666666667,94.4,25.1666666666667,75.3333333333333,4.33333333333333,92.0,71.4,2.3
3.0,120.376,711.733333333333,141.333333333333,6953.33333333333,110.3,9.25333333333333,50.6666666666667,4.33333333333333,33.0,35.1875,0.84
7.0,81.5013785714286,774.371428571429,157.571428571429,4933.347,56.8714285714286,8.50171428571429,111.432368571429,2.57142857142857,171.0,66.1775093333333,19.0
3.0,160.443166666667,782.233333333333,180.333333333333,18676.6666666667,93.2333333333333,26.9,116.0,6.33333333333333,15.0,139.8,0.08
2.0,179.71894,667.65,204.0,14980.0,17.0,30.75,40.0,4.5,8.0,43.4,6.85
2.0,167.9360195,715.2,184.5,12723.0,136.9,9.4,166.5,4.0,21.0,74.4,3.71
3.0,42.1133333333333,732.4,146.0,3569.66666666667,24.1,26.5666666666667,70.0,3.0,119.0,66.7666666666667,37.3
5.0,89.33718,740.52,181.0,4716.6858,72.09,7.9244,89.605316,2.6,205.0,96.5293186276022,59.3
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,96.3989276923077,92.6
2.0,188.2185,789.45,186.5,21805.0,61.8,32.0,67.5,6.5,3.0,82.71,0.7
4.0,62.193525,800.775,132.25,5673.5,87.15,48.025,68.25,3.0,159.0,65.1666666666667,10.3
4.0,76.5177175,787.05,151.75,4434.35725,79.6075,6.9055,112.006645,2.25,171.0,61.34376,36.1
6.0,31.8030566666667,973.8,102.333333333333,2531.58648333333,115.516666666667,4.11833333333333,27.48868,3.16666666666667,119.0,32.679586,32.0
3.0,20.6991795333333,704.9,116.666666666667,2299.33333333333,24.5666666666667,23.1333333333333,140.666666666667,2.66666666666667,58.0,86.3333333333333,5.85
2.0,141.7205,763.9,193.0,14535.5,97.55,23.5,86.5,5.0,26.0,107.666666666667,4.1
4.0,76.4445625,794.0,164.5,4235.85725,77.2375,8.1805,108.756645,2.25,205.0,118.10158642949,90.5
5.0,85.99348,782.78,167.0,5649.2858,69.31,9.0244,101.605316,2.4,205.0,90.9989276923077,49.0
6.0,88.211935,742.95,173.833333333333,5382.5715,58.8466666666667,9.987,91.50443,2.33333333333333,205.0,82.6159576057177,40.0
4.0,89.6417175,784.825,143.25,5449.10725,90.85,6.2805,106.006645,2.75,147.0,60.8494742857143,15.0
3.0,94.4690266666667,774.833333333333,157.666666666667,8046.66666666667,81.5,52.4333333333333,72.3333333333333,4.33333333333333,141.0,89.25,4.8
5.0,84.51936,773.18,146.6,6313.6858,95.78,8.6244,103.805316,2.6,158.0,61.8424742857143,19.5
5.0,72.952854,776.88,151.2,5329.0858,86.386,8.9644,107.805316,2.2,171.0,61.1223314285714,21.2
4.0,81.69675,736.0,168.0,6504.75,56.4125,16.675,59.5,3.0,139.0,55.44,20.0
7.0,80.9231785714286,770.942857142857,160.714285714286,5293.06128571429,47.9714285714286,7.02028571428571,98.4752257142857,2.28571428571429,171.0,148.273797142857,56.5
4.0,61.611355,799.025,132.25,5605.75,87.15,47.3,68.5,3.0,159.0,65.3333333333333,8.5
2.0,93.48875,799.35,142.0,6050.5,103.45,63.5,78.0,3.5,150.0,98.6666666666667,3.33
5.0,100.561774,734.16,155.8,5761.2858,82.98,6.4444,88.205316,2.8,158.0,61.3151885714286,8.8
5.0,89.33718,740.52,181.0,4716.6858,72.09,7.9244,89.605316,2.6,205.0,97.2036390062112,47.5
6.0,89.328645,705.2,170.0,4476.0715,63.7866666666667,6.94366666666667,107.00443,2.5,205.0,110.12654281952,64.8
5.0,105.00781,733.64,183.8,5635.4858,76.17,9.6244,89.205316,2.6,205.0,178.689511428571,84.1
3.0,69.616865,718.0,169.0,8106.33333333333,73.7666666666667,18.1333333333333,71.3333333333333,3.33333333333333,57.0,47.1666666666667,3.11
4.0,53.17239107,739.75,153.0,5867.25,54.05,15.075,92.25,3.25,76.0,89.8416666666667,21.1
5.0,65.53419,766.34,149.6,5200.2,75.94,38.72,57.2,3.0,166.0,65.45,14.0
3.0,69.3096666666667,941.933333333333,123.666666666667,5120.0,200.333333333333,14.51,46.4416666666667,5.66666666666667,103.0,59.6764285714286,13.8
2.0,157.8382845,798.75,159.5,13305.0,166.55,9.75,193.5,4.5,29.0,277.833333333333,0.7
5.0,101.94881,726.82,184.8,4871.0858,76.17,7.5044,89.005316,2.6,205.0,110.000842666667,63.5
6.0,80.2673,800.866666666667,148.5,5010.23816666667,61.1666666666667,8.01866666666667,127.171096666667,2.5,171.0,72.0408426666667,79.0
2.0,106.50644,879.55,143.5,9305.0,117.0,18.865,28.6025,5.5,113.0,19.1366666666667,2.3
5.0,55.18976064,966.0,136.4,2804.625,122.244,6.0244,123.610856,1.8,211.0,122.87064043956,104.0
6.0,90.6992333333333,769.966666666667,161.333333333333,6528.73816666667,88.6716666666667,10.6703333333333,105.50443,3.16666666666667,185.0,70.7580457142857,48.0
6.0,113.217633333333,785.0,149.833333333333,7165.23816666667,78.605,12.1653333333333,102.837763333333,3.5,171.0,160.4720725,107.1
5.0,78.67965,745.0,175.4,3914.6858,63.096,8.1444,94.005316,2.2,205.0,99.232870625,83.5
4.0,89.4450125,771.8,173.25,4777.85725,82.3375,7.0555,107.756645,2.5,205.0,106.518842403528,23.0
