frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
1000.0,3.0,0.3048,71.3,0.00425727,129.004
3150.0,3.3,0.1016,39.6,0.00245138,128.401
3150.0,2.0,0.2286,39.6,0.00346574,121.627
315.0,9.9,0.1524,39.6,0.0233328,128.595
6300.0,0.0,0.0508,39.6,0.000791822,131.918
500.0,3.0,0.3048,55.5,0.00452492,128.179
630.0,4.0,0.2286,55.5,0.0042862,129.964
3150.0,0.0,0.0508,31.7,0.000812164,135.49
2500.0,3.0,0.3048,39.6,0.00495741,120.162
3150.0,7.2,0.1524,71.3,0.00752039,116.783
3150.0,0.0,0.0508,71.3,0.000740478,135.07
3150.0,4.0,0.2286,39.6,0.00473801,120.419
2500.0,0.0,0.1016,55.5,0.00131983,133.04
800.0,12.6,0.1524,39.6,0.0584113,116.56
8000.0,0.0,0.1016,39.6,0.00146332,122.341
800.0,0.0,0.1016,55.5,0.00131983,127.92
16000.0,0.0,0.0254,39.6,0.000428464,124.986
1250.0,2.7,0.1524,39.6,0.00294804,130.829
315.0,19.7,0.0508,39.6,0.036484,129.864
630.0,22.2,0.0254,71.3,0.0214178,120.657
6300.0,7.3,0.2286,31.7,0.0132672,110.689
1000.0,19.7,0.0508,39.6,0.036484,118.904
800.0,7.3,0.2286,39.6,0.0123481,126.299
1250.0,9.5,0.0254,39.6,0.00449821,130.964
3150.0,1.5,0.3048,71.3,0.00336729,123.392
2500.0,9.9,0.1524,31.7,0.0252785,114.729
4000.0,7.3,0.2286,39.6,0.0123481,114.079
4000.0,0.0,0.0508,31.7,0.000812164,134.11
800.0,5.4,0.1524,39.6,0.00485029,132.757
800.0,0.0,0.2286,55.5,0.00229336,127.53
3150.0,2.0,0.2286,31.7,0.00372371,121.527
2000.0,15.6,0.1016,39.6,0.0528487,110.894
800.0,3.3,0.1016,71.3,0.00202822,131.074
500.0,9.9,0.1524,71.3,0.0193001,131.279
200.0,12.6,0.1524,71.3,0.0483159,128.354
250.0,12.3,0.1016,31.7,0.0418756,125.857
6300.0,3.0,0.3048,39.6,0.00495741,114.042
6300.0,4.0,0.2286,39.6,0.00473801,114.249
1600.0,11.2,0.0508,39.6,0.0150478,126.54
10000.0,0.0,0.0508,71.3,0.000740478,128.74
2500.0,12.3,0.1016,39.6,0.0408268,113.315
500.0,8.4,0.0508,31.7,0.00580776,122.966
1600.0,0.0,0.0254,39.6,0.000428464,124.156
1600.0,12.3,0.1016,55.5,0.0368233,121.824
4000.0,2.7,0.1524,39.6,0.00294804,121.889
2500.0,4.0,0.2286,55.5,0.0042862,122.384
400.0,12.3,0.1016,39.6,0.0408268,128.265
500.0,3.0,0.3048,71.3,0.00425727,128.454
1250.0,15.4,0.0508,55.5,0.0271925,130.0
4000.0,0.0,0.1016,55.5,0.00131983,129.5
800.0,9.9,0.1524,39.6,0.0233328,126.345
800.0,12.3,0.1016,71.3,0.0337792,127.318
1250.0,3.0,0.3048,39.6,0.00495741,125.802
6300.0,0.0,0.0254,39.6,0.000428464,136.826
800.0,0.0,0.0508,71.3,0.000740478,130.96
800.0,3.0,0.3048,39.6,0.00495741,129.552
2500.0,15.6,0.1016,71.3,0.0437259,118.998
12500.0,4.0,0.3048,71.3,0.00497773,107.405
200.0,7.3,0.2286,55.5,0.0111706,135.234
5000.0,0.0,0.1524,39.6,0.00193287,123.453
5000.0,7.2,0.1524,71.3,0.00752039,118.343
500.0,9.9,0.1524,55.5,0.0208438,127.815
500.0,9.5,0.0254,31.7,0.00461377,126.886
2000.0,5.3,0.2286,71.3,0.0051942,125.89
400.0,9.5,0.0254,31.7,0.00461377,124.756
1000.0,5.3,0.2286,71.3,0.0051942,134.0
1600.0,4.0,0.3048,39.6,0.00579636,123.213
800.0,3.3,0.1016,31.7,0.00251435,131.362
1250.0,0.0,0.0254,31.7,0.000439472,127.947
400.0,9.5,0.0254,55.5,0.0043284,120.952
630.0,5.4,0.1524,71.3,0.00401199,128.971
6300.0,0.0,0.1524,55.5,0.00172668,123.303
