Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,3.0,15.340841
212.0,141.3,0.0,203.5,0.0,973.4,750.0,7.0,15.0305768
375.0,93.8,0.0,126.6,23.4,852.1,992.6,56.0,60.19814956
233.81,0.0,94.58,197.89,4.567,947.04,852.16,56.0,27.66177712
427.5,47.5,0.0,228.0,0.0,932.0,594.0,365.0,43.698299404
339.0,0.0,0.0,197.0,0.0,968.0,781.0,7.0,20.96696516
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28.0,25.726417988
153.0,102.0,0.0,192.0,0.0,888.0,943.1,3.0,4.782205536
149.0,139.0,109.0,193.0,6.0,892.0,780.0,28.0,23.69039536
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28.0,43.69898888
277.05,0.0,97.39,160.6,11.83,973.9,875.61,100.0,55.6407132
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28.0,17.54026944
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,3.0,7.74971024
388.6,97.1,0.0,157.9,12.1,852.1,925.7,91.0,57.59882504
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7.0,11.483912255999998
425.0,106.3,0.0,151.4,18.6,936.0,803.7,28.0,61.79773388
151.8,178.1,138.7,167.5,18.3,944.0,694.6,28.0,36.349864196
531.3,0.0,0.0,141.8,28.2,852.1,893.7,91.0,59.19840936
108.3,162.4,0.0,203.5,0.0,938.2,849.0,7.0,7.723510152
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,55.89581932
139.7,163.9,127.7,236.7,5.8,868.6,655.6,28.0,35.225328839999996
183.9,122.6,0.0,203.5,0.0,959.2,800.0,7.0,10.787541496
156.0,243.0,0.0,180.0,11.0,1022.0,698.0,28.0,37.36270444
359.0,19.0,141.0,154.0,10.91,942.0,801.0,7.0,38.610656
254.0,0.0,0.0,198.0,0.0,968.0,863.0,3.0,9.307926
387.0,20.0,94.0,157.0,14.32,938.0,845.0,7.0,36.83870268
190.68,0.0,125.4,162.14,7.77,1090.0,804.01,28.0,26.40003604
333.0,17.5,163.0,167.0,17.9,996.0,652.0,28.0,47.27736932
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7.0,42.42345828
307.0,0.0,0.0,193.0,0.0,968.0,812.0,28.0,27.53077668
313.3,0.0,113.0,178.5,8.0,1001.9,688.7,28.0,36.804918356
149.0,118.0,92.0,183.0,7.0,953.0,780.0,28.0,23.51802636
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3.0,26.0621928
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28.0,32.051670812
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28.0,38.21075992
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3.0,33.79811352
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,14.0,38.60376124
304.0,76.0,0.0,228.0,0.0,932.0,670.0,180.0,50.94882902
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3.0,15.87173752
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7.0,10.335934716
310.0,142.8,0.0,167.9,10.0,914.3,804.0,28.0,45.304778484
295.71,0.0,95.64,171.54,8.87,955.14,859.2,28.0,39.94134468
322.0,0.0,0.0,203.0,0.0,974.0,800.0,14.0,20.77391188
310.0,0.0,0.0,192.0,0.0,971.0,850.6,3.0,9.86640156
389.9,189.0,0.0,145.9,22.0,944.7,755.8,7.0,59.09498796
149.0,153.0,194.0,192.0,8.0,935.0,623.0,28.0,24.5798194
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,28.0,27.77209328
299.8,0.0,119.8,211.5,9.9,878.2,727.6,28.0,23.835874796
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,14.0,36.9903874
238.05,0.0,94.11,186.66,7.0,949.91,847.01,28.0,30.2335226
446.0,24.0,79.0,162.0,11.64,967.0,712.0,7.0,38.01770664
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,120.0,40.85834776
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,28.0,30.219733079999997
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14.0,48.4012152
239.6,359.4,0.0,185.7,0.0,941.6,664.3,28.0,39.435269296
425.0,106.3,0.0,151.4,18.6,936.0,803.7,3.0,36.3009114
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,7.0,10.730314988
424.0,22.0,132.0,168.0,8.92,822.0,750.0,56.0,74.3649114581204
336.5,0.0,0.0,181.9,3.4,985.8,816.8,28.0,44.868340176
184.0,86.0,190.0,213.0,6.0,923.0,623.0,28.0,22.93197176
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,28.0,27.935499091999997
152.7,144.7,0.0,178.1,8.0,999.7,822.2,28.0,19.009542796
