number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,range_atomic_radius,wtd_mean_ThermalConductivity,critical_temp
5.0,72.32465,787.02,162.8,4963.4858,65.23,9.3044,102.805316,2.4,205.0,92.6950815384615,50.0
4.0,63.1391,807.55,155.25,4877.10725,65.2325,13.1555,44.256645,3.5,171.0,27.1440457142857,0.6
4.0,81.69675,736.0,168.0,6504.75,56.4125,16.675,59.5,3.0,139.0,55.332,7.4
6.0,90.0163116666667,703.766666666667,173.5,4529.5715,63.7866666666667,7.21033333333333,108.00443,2.33333333333333,205.0,95.9376109121942,78.0
2.0,141.0835,721.95,189.0,15650.0,44.7,34.5,93.5,6.5,2.0,86.22,6.35
3.0,98.428,754.933333333333,167.666666666667,7102.0,108.8,19.21,51.4016666666667,5.0,139.0,56.1605263157895,2.2
5.0,74.23165,816.36,160.0,4816.6858,62.09,8.0144,111.005316,2.2,205.0,98.246036985004,39.8
5.0,85.99348,782.78,167.0,5649.2858,69.31,9.0244,101.605316,2.4,205.0,164.389511428571,36.2
6.0,103.903966666667,769.1,150.5,5710.23816666667,67.0166666666667,7.58866666666667,113.00443,2.83333333333333,171.0,73.1653052631579,94.0
4.0,64.0178125,805.625,156.0,4015.85725,75.0075,8.1805,113.006645,2.25,171.0,108.08829,36.6
6.0,46.611152,816.066666666667,145.333333333333,3774.0715,45.295,14.1603333333333,61.1710966666667,3.16666666666667,146.0,44.4748284615385,36.0
1.0,47.867,657.8,176.0,4507.0,9.1,18.7,22.0,4.0,0.0,22.0,0.39
5.0,43.61088,799.34,138.6,3120.2858,60.2,15.9724,132.405316,2.2,171.0,130.548684615385,75.0
5.0,97.92365,789.14,170.2,7238.6858,77.81,13.5444,121.005316,3.0,205.0,146.146654285714,78.5
5.0,62.26572,752.82,152.4,4948.0,75.94,38.1,57.6,3.2,180.0,65.4666666666667,14.1
4.0,113.18425,755.4,144.5,6994.0,87.75,8.9675,31.13,4.5,73.0,12.2753846153846,3.82
5.0,83.24476,779.88,149.8,4584.2858,73.1,8.1524,128.605316,2.6,171.0,135.7533225,76.1
3.0,111.741666666667,799.666666666667,143.666666666667,7860.0,103.833333333333,14.1666666666667,58.0683333333333,5.33333333333333,103.0,62.1739285714286,14.0
3.0,57.9677666666667,706.0,167.333333333333,4516.33333333333,87.8666666666667,7.17666666666667,59.84,3.33333333333333,140.0,52.3389743589744,29.0
5.0,82.98973464,1047.22,103.0,3577.825,163.14,3.8824,4.251856,3.4,153.0,4.287428,2.5
6.0,79.1528666666667,772.6,149.666666666667,5304.90483333333,79.8333333333333,9.66033333333333,122.337763333333,2.5,171.0,72.166976,92.55
6.0,89.0509833333333,708.6,187.333333333333,4368.90483333333,61.1633333333333,7.937,80.50443,2.5,205.0,97.7764261538461,44.0
4.0,117.715955,740.45,166.5,11566.25,85.85,28.675,85.75,4.5,139.0,80.4444444444444,1.26
5.0,74.23165,816.36,160.0,4816.6858,62.09,8.0144,111.005316,2.2,205.0,96.1835430769231,86.5
3.0,102.001002866667,552.8,166.0,5178.33333333333,48.3333333333333,7.5,86.3333333333333,3.33333333333333,77.0,68.356608478803,3.92
5.0,103.010254,770.22,150.0,5503.4858,82.226,7.7044,91.205316,2.8,171.0,43.900771610555,18.5
1.0,118.71,708.2,145.0,7310.0,108.8,7.0,67.0,4.0,0.0,67.0,5.2
5.0,85.12508,771.78,166.0,6084.4858,78.766,13.6844,117.005316,3.0,180.0,171.818082857143,31.9
2.0,49.40425,653.95,173.5,5308.5,30.6,20.75,26.5,4.5,5.0,23.8,4.1
4.0,24.73257607,969.525,110.75,2467.379725,84.075,4.895,60.05177,2.0,142.0,19.9662987517337,3.7
4.0,90.1422625,781.2,156.25,5572.60725,91.35,6.4305,106.006645,3.0,199.0,106.416645,13.0
6.0,92.2500666666667,806.8,166.833333333333,6305.90483333333,59.4366666666667,11.3586666666667,127.55443,2.66666666666667,205.0,101.869711707317,134.0
5.0,57.76604638,692.3,181.0,2507.0858,68.414,8.1304,75.005316,2.2,250.0,38.21042997543,5.51
5.0,99.894904,733.18,164.0,5687.2858,82.98,6.4044,87.405316,3.0,199.0,61.6479262651998,27.0
3.0,87.4683333333333,856.166666666667,127.333333333333,6311.0,135.133333333333,12.2333333333333,27.5066666666667,5.0,53.0,40.938,6.7
7.0,88.9478428571429,736.571428571429,166.285714285714,5498.91842857143,59.0,9.63314285714286,101.718082857143,2.85714285714286,185.0,148.182368571429,36.6
5.0,87.61316,772.76,164.6,5986.0858,88.57,9.9244,104.005316,2.2,205.0,94.0358507692308,77.0
4.0,76.094375,707.775,141.5,5825.5,106.75,25.15,155.25,3.5,74.0,221.48,0.4
1.0,12.0107,1085.7,67.0,2260.0,155.4,105.0,140.0,4.0,0.0,140.0,3.95
2.0,49.81535,817.35,143.0,2445.0,80.965,56.5,87.5,3.0,152.0,133.4375,4.4
3.0,76.001254,802.1,155.333333333333,8157.66666666667,82.9,20.78,86.412,5.66666666666667,92.0,102.1272,4.68
1.0,12.0107,1085.7,67.0,2260.0,155.4,105.0,140.0,4.0,0.0,140.0,52.0
2.0,133.9567975,730.5,147.5,9340.0,78.95,13.55,54.0,4.5,9.0,54.0,0.42
2.0,156.81,759.35,161.5,11681.5,45.9,10.735,53.0,4.0,15.0,47.0,2.95
5.0,93.39848,735.32,178.6,4730.4858,67.176,8.0844,92.805316,2.2,205.0,97.2450815384615,82.0
5.0,69.17125,753.08,170.4,3698.6858,62.564,8.2524,127.005316,2.2,205.0,110.519176,82.0
5.0,73.10099,821.12,138.4,7910.0,107.0,40.72,69.2,3.6,145.0,64.1666666666667,12.1
5.0,63.22488064,1047.7,119.6,4191.425,124.04,10.0964,28.410856,2.8,196.0,35.506673,53.0
4.0,103.0019508,982.2,125.75,4246.424,168.8,5.5475,5.558175,3.75,189.0,4.53313846153846,1.4
2.0,53.3855,742.5,138.5,6370.0,50.8,43.0,83.0,4.5,103.0,101.666666666667,5.85
5.0,72.942289,786.82,162.0,5168.6858,74.83,9.7844,107.005316,2.6,205.0,91.5527738461539,41.1
6.0,93.4109666666667,738.483333333333,159.166666666667,4988.5715,69.5,7.977,110.00443,2.66666666666667,171.0,128.8908225,80.2
5.0,65.22294,882.24,143.2,4072.093,92.84,10.612,26.206946,3.4,152.0,27.0086825,18.2
6.0,89.4605866666667,702.95,180.333333333333,4467.90483333333,63.7866666666667,7.177,107.337763333333,2.5,205.0,103.46053433296,54.0
