Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7.0,11.483912255999998
540.0,0.0,0.0,162.0,2.5,1055.0,676.0,28.0,61.887365759999994
446.0,24.0,79.0,162.0,10.3,967.0,712.0,56.0,54.765078679999995
302.0,0.0,0.0,203.0,0.0,974.0,817.0,14.0,18.12632404
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,14.0,19.41564416
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,100.0,66.42411784
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90.0,43.377003588
491.0,26.0,123.0,210.0,3.93,882.0,699.0,3.0,25.60910856945864
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,3.0,23.07676172
296.0,0.0,107.0,221.0,11.0,819.0,778.0,28.0,31.41942132
475.0,0.0,0.0,228.0,0.0,932.0,594.0,28.0,39.28978986
374.0,189.2,0.0,170.1,10.1,926.1,756.7,91.0,64.90037588
318.0,0.0,126.0,210.0,6.0,861.0,737.0,28.0,40.0585556
212.0,141.3,0.0,203.5,0.0,973.4,750.0,7.0,15.0305768
322.5,148.6,0.0,185.8,8.5,951.0,709.5,28.0,52.426376088
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,56.0,42.54756396
446.0,24.0,79.0,162.0,11.64,967.0,712.0,7.0,39.300132
284.0,15.0,141.0,179.0,5.46,842.0,801.0,7.0,24.13166
491.0,26.0,123.0,210.0,3.93,882.0,699.0,7.0,33.488834284729315
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3.0,14.98920824
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,3.0,7.31534036
108.3,162.4,0.0,203.5,0.0,938.2,849.0,3.0,2.331807832
389.9,189.0,0.0,145.9,22.0,944.7,755.8,56.0,79.40005615999999
316.1,210.7,0.0,185.7,0.0,977.0,689.3,7.0,24.437787344
359.0,19.0,141.0,154.0,10.91,942.0,801.0,28.0,62.93536928
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7.0,26.0621928
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,28.0,37.81086384
193.5,290.2,0.0,185.7,0.0,998.2,704.3,7.0,17.200357771999997
228.0,342.1,0.0,185.7,0.0,955.8,674.3,7.0,21.917063088
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,56.0,53.72396992
339.0,0.0,0.0,197.0,0.0,968.0,781.0,3.0,13.22414968
261.0,100.0,78.0,201.0,9.0,864.0,761.0,28.0,32.39847724
374.0,0.0,0.0,190.0,7.0,1013.0,730.0,28.0,39.05192064
233.81,0.0,94.58,197.89,4.567,947.04,852.16,14.0,22.13907436
531.3,0.0,0.0,141.8,28.2,852.1,893.7,3.0,41.2996124
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,7.0,12.37264682
151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28.0,13.45857152
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28.0,18.19871902
312.7,144.7,0.0,127.3,8.0,999.7,822.2,28.0,44.523602176
522.0,0.0,0.0,146.0,0.0,896.0,896.0,7.0,50.511011759999995
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7.0,17.24379476
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,3.0,17.57474324
198.6,132.4,0.0,192.0,0.0,978.4,825.5,7.0,14.638264956
153.0,102.0,0.0,192.0,0.0,888.0,943.1,3.0,4.782205536
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7.0,7.83934212
139.9,132.6,103.3,200.3,7.4,916.0,753.4,28.0,36.443632932
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,360.0,44.698039603999995
158.4,0.0,194.9,219.7,11.0,897.7,712.9,28.0,8.536402356
249.1,0.0,98.75,158.11,12.8,987.76,889.01,3.0,15.36152528
332.5,142.5,0.0,228.0,0.0,932.0,594.0,270.0,40.269535256000005
237.5,237.5,0.0,228.0,0.0,932.0,594.0,28.0,30.079769451999997
528.0,0.0,0.0,185.0,6.86,920.0,720.0,28.0,56.83350668
389.9,189.0,0.0,145.9,22.0,944.7,755.8,3.0,40.59634688
387.0,20.0,94.0,157.0,13.93,938.0,845.0,7.0,45.89841732
387.0,20.0,94.0,157.0,14.32,938.0,845.0,56.0,56.33708396
236.0,0.0,0.0,194.0,0.0,968.0,885.0,14.0,12.83804312
260.9,100.5,78.3,200.6,8.6,864.5,761.5,28.0,32.401235144
273.0,0.0,90.0,199.0,11.0,931.0,762.0,28.0,32.23989776
135.0,105.0,193.0,196.0,6.0,965.0,643.0,28.0,21.91154728
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28.0,31.35047372
266.0,114.0,0.0,228.0,0.0,932.0,670.0,180.0,48.695621452
153.1,145.0,113.0,178.5,8.0,867.2,824.0,28.0,26.233182848
141.3,212.0,0.0,203.5,0.0,971.8,748.5,7.0,10.3938507
313.0,145.0,0.0,178.0,8.0,867.0,824.0,28.0,44.38846488
336.0,0.0,0.0,182.0,3.0,986.0,817.0,28.0,44.86420332
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180.0,37.32823064
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,3.0,16.27852836
318.8,212.5,0.0,155.7,14.3,852.1,880.4,7.0,33.398217439999996
277.0,116.8,91.0,190.6,7.0,946.5,665.6,28.0,43.57833058
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270.0,55.15808
405.0,0.0,0.0,175.0,0.0,1120.0,695.0,28.0,52.30364936
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,14.0,29.59230992
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,100.0,46.2293658
425.0,106.3,0.0,151.4,18.6,936.0,803.7,7.0,46.80163088
202.0,11.0,141.0,206.0,1.72,942.0,801.0,28.0,21.96670536
325.6,166.4,0.0,174.0,8.9,881.6,790.0,28.0,61.23581094
380.0,95.0,0.0,228.0,0.0,932.0,594.0,28.0,36.447769788
480.0,0.0,0.0,192.0,0.0,936.0,721.0,3.0,24.39366088
148.1,0.0,182.1,181.4,15.0,838.9,884.3,28.0,15.526310044
359.0,19.0,141.0,154.0,10.91,942.0,801.0,7.0,38.610656
159.0,187.0,0.0,176.0,11.0,990.0,789.0,28.0,32.763899519999995
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,28.0,47.401475
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7.0,24.065470304
446.0,24.0,79.0,162.0,11.64,967.0,712.0,28.0,44.42293868
144.8,0.0,133.6,180.8,11.1,979.5,811.5,28.0,13.202086448
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14.0,59.76377968
255.0,0.0,0.0,192.0,0.0,889.8,945.0,7.0,10.222171176
233.81,0.0,94.58,197.89,4.567,947.04,852.16,28.0,22.83544512
249.1,0.0,98.75,158.11,12.8,987.76,889.01,14.0,28.6822016
162.0,214.0,164.0,202.0,10.0,820.0,680.0,28.0,30.6472082
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28.0,17.596806471999997
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,3.0,7.74971024
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,91.0,56.49566344
