Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
198.6,132.4,0.0,192.0,0.0,978.4,825.5,90.0,38.074243671999994
234.0,156.0,0.0,189.0,5.85,981.0,760.0,28.0,39.300132
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7.0,16.26473884
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,56.0,48.9872698
310.0,143.0,0.0,168.0,10.0,914.0,804.0,28.0,45.2985732
389.9,189.0,0.0,145.9,22.0,944.7,755.8,91.0,82.5992248
333.0,17.5,163.0,167.0,17.9,996.0,652.0,28.0,47.27736932
491.0,26.0,123.0,201.0,3.93,822.0,699.0,28.0,57.915983999999995
388.6,97.1,0.0,157.9,12.1,852.1,925.7,3.0,28.096147
333.0,0.0,0.0,192.0,0.0,931.2,842.6,28.0,31.966865263999996
148.1,0.0,182.1,181.4,15.0,838.9,884.3,28.0,15.526310044
318.8,212.5,0.0,155.7,14.3,852.1,880.4,91.0,68.09954452
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90.0,29.39236188
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,7.0,47.09810556
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,14.0,35.9561734
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28.0,31.38150014
439.0,177.0,0.0,186.0,11.1,884.9,707.9,7.0,56.09576736
149.0,139.0,109.0,193.0,6.0,892.0,780.0,28.0,23.69039536
310.0,0.0,0.0,192.0,0.0,970.0,850.0,7.0,14.98920824
424.0,22.0,132.0,168.0,8.92,822.0,750.0,28.0,72.09850532
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,28.0,59.79825348
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,56.0,51.95891136
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,14.0,21.50475644
302.0,0.0,0.0,203.0,0.0,974.0,817.0,180.0,26.74477404
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,3.0,13.12072828
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,100.0,43.58177796
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,7.0,12.37264682
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,100.0,37.9556538
326.0,166.0,0.0,174.0,9.0,882.0,790.0,28.0,61.23236356
173.0,116.0,0.0,192.0,0.0,946.8,856.8,28.0,24.281965768
277.0,0.0,0.0,191.0,0.0,968.0,856.0,14.0,21.26343984
326.0,0.0,138.0,199.0,11.0,801.0,792.0,28.0,40.679084
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7.0,21.16001844
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,56.0,53.46196904
151.6,0.0,111.9,184.4,7.9,992.0,815.9,28.0,12.180972492
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,28.0,52.20022796
427.5,47.5,0.0,228.0,0.0,932.0,594.0,90.0,41.542997428
155.0,0.0,143.0,193.0,9.0,877.0,868.0,28.0,9.73540112
280.0,129.0,100.0,172.0,9.0,825.0,805.0,28.0,52.82075636
145.4,0.0,178.9,201.7,7.8,824.0,868.7,28.0,10.535882756
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,100.0,49.99390476
491.0,26.0,123.0,210.0,3.93,882.0,699.0,7.0,33.488834284729315
389.9,189.0,0.0,145.9,22.0,944.7,755.8,3.0,40.59634688
305.0,0.0,100.0,196.0,10.0,959.0,705.0,28.0,30.12320644
190.68,0.0,125.4,162.14,7.77,1090.0,804.01,56.0,35.34253976
155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28.0,12.45883132
374.0,189.2,0.0,170.1,10.1,926.1,756.7,7.0,46.20178676
313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28.0,41.05140104
154.0,174.0,185.0,228.0,7.0,845.0,612.0,28.0,24.3385028
321.0,0.0,128.0,182.0,11.0,870.0,780.0,28.0,37.25928304
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7.0,11.1695112
122.6,183.9,0.0,203.5,0.0,958.2,800.1,3.0,3.31982694
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28.0,26.84819544
425.0,106.3,0.0,153.5,16.5,852.1,887.1,56.0,64.30053176
153.6,144.2,112.3,220.1,10.1,923.2,657.9,28.0,16.503987012
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,3.0,17.22311048
173.0,116.0,0.0,192.0,0.0,946.8,856.8,3.0,6.940954892
249.1,0.0,98.75,158.11,12.8,987.76,889.01,100.0,51.0556978
108.3,162.4,0.0,203.5,0.0,938.2,849.0,7.0,7.723510152
166.8,250.2,0.0,203.5,0.0,975.6,692.6,3.0,6.902344236
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3.0,15.87173752
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1.0,12.63809508
314.0,145.3,113.2,178.9,8.0,869.1,690.2,28.0,46.234192132
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,56.0,45.08483564
356.0,0.0,142.0,193.0,11.0,801.0,778.0,28.0,40.865242519999995
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,28.0,67.69964844
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7.0,14.2032056
155.0,184.0,143.0,194.0,9.0,880.0,699.0,28.0,28.98557104
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,3.0,18.01600788
277.05,0.0,97.39,160.6,11.83,973.9,875.61,14.0,41.885667
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180.0,61.921839559999995
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,28.0,38.20386516
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,55.89581932
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,7.0,14.2032056
424.0,22.0,132.0,168.0,8.92,822.0,750.0,56.0,74.3649114581204
287.3,120.5,93.9,187.6,9.2,904.4,695.9,28.0,43.798273423999994
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,100.0,63.528318639999995
332.5,142.5,0.0,228.0,0.0,932.0,594.0,28.0,33.019005639999996
285.0,190.0,0.0,163.0,7.6,1031.0,685.0,28.0,53.57917996
298.1,0.0,107.5,163.6,12.8,953.2,784.0,28.0,35.86585204399999
183.9,122.6,0.0,203.5,0.0,959.2,800.0,90.0,32.53292506
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,91.0,56.49566344
290.35,0.0,96.18,168.08,9.41,961.18,865.0,56.0,45.08483564
289.0,0.0,0.0,192.0,0.0,913.2,895.3,28.0,25.573354316
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,7.0,10.730314988
304.0,140.0,0.0,214.0,6.0,895.0,722.0,28.0,33.41890172
