frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
2500.0,15.6,0.1016,71.3,0.0437259,118.998
3150.0,0.0,0.1016,31.7,0.00150092,129.973
3150.0,17.4,0.0254,31.7,0.0176631,123.466
400.0,12.7,0.0254,39.6,0.0130253,125.527
1000.0,5.4,0.1524,39.6,0.00485029,130.507
3150.0,8.4,0.0508,71.3,0.00529514,131.966
500.0,22.2,0.0254,39.6,0.0229028,129.776
800.0,15.4,0.0508,39.6,0.0282593,128.423
5000.0,8.9,0.1016,71.3,0.0103088,116.723
3150.0,0.0,0.1016,71.3,0.00121072,131.955
6300.0,3.0,0.3048,71.3,0.00425727,116.134
400.0,6.7,0.1016,31.7,0.00592927,128.296
800.0,5.3,0.2286,71.3,0.0051942,133.48
6300.0,15.4,0.0508,31.7,0.0289853,108.185
6300.0,9.9,0.1524,71.3,0.0193001,112.039
800.0,11.2,0.0508,39.6,0.0150478,133.79
12500.0,0.0,0.1524,71.3,0.0015988,117.087
6300.0,5.4,0.1524,31.7,0.00525474,115.591
1000.0,6.7,0.1016,31.7,0.00592927,131.636
630.0,12.3,0.1016,31.7,0.0418756,119.287
1600.0,7.3,0.2286,39.6,0.0123481,121.059
1600.0,1.5,0.3048,39.6,0.00392107,122.211
8000.0,0.0,0.1016,39.6,0.00146332,122.341
2500.0,22.2,0.0254,71.3,0.0214178,126.097
3150.0,7.2,0.1524,39.6,0.00909175,111.818
2500.0,0.0,0.0508,39.6,0.000791822,134.938
800.0,5.4,0.1524,71.3,0.00401199,131.281
1000.0,9.9,0.1524,71.3,0.0193001,126.349
1600.0,4.2,0.0508,71.3,0.00142788,124.318
2500.0,12.7,0.0254,71.3,0.0121808,134.058
4000.0,0.0,0.1016,55.5,0.00131983,129.5
1000.0,0.0,0.3048,71.3,0.00266337,125.201
3150.0,0.0,0.2286,71.3,0.00214345,127.834
4000.0,9.5,0.0254,71.3,0.00420654,134.236
1250.0,12.3,0.1016,55.5,0.0368233,124.214
16000.0,0.0,0.3048,71.3,0.00266337,108.721
6300.0,7.2,0.1524,39.6,0.00909175,112.688
315.0,0.0,0.2286,55.5,0.00229336,119.54
1250.0,17.4,0.0254,71.3,0.016104,126.356
200.0,7.3,0.2286,55.5,0.0111706,135.234
1000.0,7.3,0.2286,31.7,0.0132672,119.099
4000.0,4.8,0.0254,55.5,0.000873218,133.924
