frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
2000.0,1.5,0.3048,71.3,0.00336729,126.642
3150.0,4.8,0.0254,71.3,0.000848633,133.378
6300.0,15.4,0.0508,31.7,0.0289853,108.185
1250.0,8.4,0.0508,55.5,0.00544854,132.252
2500.0,9.9,0.1524,39.6,0.0233328,116.295
1600.0,7.3,0.2286,31.7,0.0132672,119.039
6300.0,4.0,228.6,55.5,0.0042862,117.154
1250.0,8.4,0.0508,71.3,0.00529514,132.086
800.0,19.7,0.0508,71.3,0.0341183,124.555
16000.0,0.0,0.1524,71.3,0.0015988,113.297
315.0,9.9,152.4,31.7,0.0252785,128.809
250.0,9.9,152.4,55.5,0.0208438,133.235
1000.0,4.2,0.0508,39.6,0.00152689,125.647
500.0,12.3,0.1016,55.5,0.0368233,133.774
6300.0,15.6,0.1016,39.6,0.0528487,104.204
400.0,5.3,228.6,39.6,0.00614329,131.221
8000.0,4.8,0.0254,55.5,0.000873218,132.184
1250.0,0.0,304.8,39.6,0.00310138,125.499
2500.0,0.0,0.3048,39.6,0.00310138,121.399
1250.0,12.3,0.1016,55.5,0.0368233,124.214
2000.0,7.3,0.2286,71.3,0.0104404,122.708
800.0,7.3,0.2286,39.6,0.0123481,126.299
2500.0,4.8,0.0254,31.7,0.000930789,132.588
8000.0,0.0,0.1016,55.5,0.00131983,124.45
6300.0,9.5,0.0254,39.6,0.00449821,120.324
630.0,9.5,0.0254,39.6,0.00449821,126.514
2500.0,0.0,0.2286,71.3,0.00214345,128.354
630.0,3.3,0.1016,31.7,0.00251435,128.952
1000.0,0.0,0.2286,39.6,0.00253511,130.435
1600.0,0.0,50.8,31.7,0.000812164,131.01
3150.0,12.7,0.0254,71.3,0.0121808,133.758
4000.0,12.3,0.1016,71.3,0.0337792,118.018
800.0,2.0,228.6,31.7,0.00372371,130.307
630.0,5.4,152.4,55.5,0.00433288,131.807
1600.0,2.0,0.2286,71.3,0.00293031,127.796
630.0,5.4,152.4,39.6,0.00485029,132.357
6300.0,4.0,0.3048,71.3,0.00497773,116.165
500.0,8.4,0.0508,55.5,0.00544854,123.742
1250.0,0.0,304.8,71.3,0.00266337,125.951
6300.0,0.0,101.6,31.7,0.00150092,124.253
630.0,9.5,0.0254,71.3,0.00420654,125.726
4000.0,0.0,0.2286,71.3,0.00214345,125.824
250.0,9.5,0.0254,31.7,0.00461377,120.136
10000.0,4.2,0.0508,71.3,0.00142788,121.238
200.0,12.3,0.1016,55.5,0.0368233,132.304
2500.0,5.4,0.1524,39.6,0.00485029,120.497
200.0,11.2,0.0508,71.3,0.014072,125.941
10000.0,4.8,0.0254,71.3,0.000848633,127.398
500.0,15.4,0.0508,71.3,0.0264269,127.285
250.0,17.4,0.0254,55.5,0.0165706,110.491
4000.0,4.0,0.2286,31.7,0.00509068,118.859
4000.0,4.2,0.0508,39.6,0.00152689,131.807
1250.0,4.8,25.4,39.6,0.000907475,125.026
400.0,0.0,0.3048,39.6,0.00310138,124.809
1250.0,17.4,0.0254,71.3,0.016104,126.356
400.0,15.4,0.0508,71.3,0.0264269,126.805
5000.0,0.0,0.0508,55.5,0.00076193,134.556
6300.0,12.3,0.1016,71.3,0.0337792,113.958
630.0,19.7,50.8,39.6,0.036484,120.324
16000.0,0.0,0.0254,39.6,0.000428464,124.986
3150.0,4.0,0.2286,31.7,0.00509068,120.229
1250.0,3.3,0.1016,55.5,0.002211,132.769
6300.0,0.0,50.8,31.7,0.000812164,130.34
