Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7.0,26.0621928
102.0,153.0,0.0,192.0,0.0,887.0,942.0,28.0,17.275510655999998
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,56.0,50.77301264
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,56.0,53.77223324
318.8,212.5,0.0,155.7,14.3,852.1,880.4,56.0,66.10006412
222.36,0.0,96.67,189.29,4.46,967.08,870.32,28.0,24.8900836
250.0,0.0,95.69,187.42,5.53,956.86,861.17,3.0,13.81709904
200.0,133.0,0.0,192.0,0.0,965.4,806.2,28.0,30.439675923999996
516.0,0.0,0.0,162.0,8.2,801.0,802.0,28.0,41.36856
252.31,0.0,98.75,146.25,14.17,987.76,889.01,14.0,42.29245784
312.9,160.5,0.0,177.6,9.6,916.6,759.5,28.0,52.446370892
135.0,0.0,166.0,180.0,10.0,961.0,805.0,28.0,13.29309728
401.8,94.7,0.0,147.4,11.4,946.8,852.1,56.0,73.69808963999999
212.0,141.3,0.0,203.5,0.0,973.4,750.0,90.0,39.70002808
339.0,0.0,0.0,197.0,0.0,968.0,781.0,90.0,35.17017076
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,28.0,52.5035974
277.0,0.0,0.0,191.0,0.0,968.0,856.0,3.0,11.36256448
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,56.0,72.99482412
155.0,183.0,0.0,193.0,9.0,877.0,868.0,28.0,23.786922
427.5,47.5,0.0,228.0,0.0,932.0,594.0,270.0,43.01296026
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,28.0,33.27411176
339.0,0.0,0.0,185.0,0.0,1060.0,754.0,28.0,31.6469484
385.0,0.0,0.0,186.0,0.0,966.0,763.0,3.0,14.69962832
287.0,121.0,94.0,188.0,9.0,904.0,696.0,28.0,41.94082508
250.0,0.0,95.69,187.42,5.53,956.86,861.17,56.0,38.32797084
393.0,0.0,0.0,192.0,0.0,940.6,785.6,7.0,27.742445811999996
304.0,76.0,0.0,228.0,0.0,932.0,670.0,90.0,49.185149411999994
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,14.0,33.35684888
446.0,24.0,79.0,162.0,11.64,967.0,712.0,28.0,44.42293868
261.0,100.0,78.0,201.0,9.0,864.0,761.0,28.0,32.39847724
276.0,116.0,90.0,180.0,9.0,870.0,768.0,28.0,44.27814872
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28.0,31.74347504
520.0,0.0,0.0,170.0,5.2,855.0,855.0,28.0,60.280886679999995
249.1,0.0,98.75,158.11,12.8,987.76,889.01,28.0,30.84715624
222.36,0.0,96.67,189.29,4.46,967.08,870.32,14.0,24.44881896
122.6,183.9,0.0,203.5,0.0,958.2,800.1,90.0,33.192064116000005
210.7,316.1,0.0,185.7,0.0,977.0,689.3,7.0,21.819846971999997
310.0,143.0,111.0,168.0,22.0,914.0,651.0,28.0,33.68779736
198.6,132.4,0.0,192.0,0.0,978.4,825.5,360.0,44.296075096
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,28.0,45.70536404
350.0,0.0,0.0,203.0,0.0,974.0,775.0,14.0,22.53207568
336.5,0.0,0.0,181.9,3.4,985.8,816.8,28.0,44.868340176
255.0,0.0,0.0,192.0,0.0,889.8,945.0,3.0,8.204074924
250.0,0.0,95.69,191.84,5.33,948.9,857.2,14.0,24.65566176
194.68,0.0,100.52,170.17,7.48,998.0,901.8,3.0,12.17614616
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3.0,33.79811352
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28.0,17.54026944
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,3.0,14.94094492
469.0,117.2,0.0,137.8,32.2,852.1,840.5,7.0,54.89607912
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,3.0,17.9953236
200.0,200.0,0.0,190.0,0.0,1145.0,660.0,28.0,49.249270679999995
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7.0,7.507014687999999
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,19.69143456
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,100.0,39.2311844
289.0,0.0,0.0,192.0,0.0,913.2,895.3,7.0,14.596896395999998
475.0,0.0,59.0,142.0,1.9,1098.0,641.0,28.0,57.226507999999995
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3.0,14.98920824
387.0,20.0,94.0,157.0,14.32,938.0,845.0,3.0,22.752708
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28.0,37.42475728
153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28.0,26.8550902
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180.0,32.72253096
156.0,178.0,187.0,221.0,7.0,854.0,614.0,28.0,29.41304616
439.0,177.0,0.0,186.0,11.1,884.9,707.9,7.0,56.09576736
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,14.0,34.23937816
