Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7.0,24.0
277.0,0.0,0.0,191.0,0.0,968.0,856.0,14.0,21.0
136.0,162.0,126.0,172.0,10.0,923.0,764.0,28.0,29.0
425.0,106.3,0.0,151.4,18.6,936.0,803.7,3.0,36.0
252.0,97.0,76.0,194.0,8.0,835.0,821.0,28.0,33.0
531.3,0.0,0.0,141.8,28.2,852.1,893.7,91.0,59.0
249.1,0.0,98.75,158.11,12.8,987.76,889.01,56.0,42.0
141.3,212.0,0.0,203.5,0.0,971.8,748.5,3.0,5.0
236.0,157.0,0.0,192.0,0.0,972.6,749.1,3.0,14.0
359.0,19.0,141.0,154.0,10.91,942.0,801.0,3.0,24.0
154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28.0,12.0
375.0,93.8,0.0,126.6,23.4,852.1,992.6,91.0,63.0
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7.0,53.0
158.4,0.0,194.9,219.7,11.0,897.7,712.9,28.0,9.0
151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28.0,13.0
144.0,170.0,133.0,192.0,8.0,814.0,805.0,28.0,30.0
315.0,137.0,0.0,145.0,5.9,1130.0,745.0,28.0,82.0
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,100.0,38.0
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,3.0,18.0
228.0,342.1,0.0,185.7,0.0,955.8,674.3,28.0,40.0
387.0,20.0,94.0,157.0,13.93,938.0,845.0,56.0,48.0
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,23.0
387.0,20.0,94.0,157.0,13.93,938.0,845.0,7.0,46.0
290.2,193.5,0.0,185.7,0.0,998.2,704.3,28.0,33.0
500.0,0.0,0.0,140.0,4.0,966.0,853.0,28.0,68.0
236.0,157.0,0.0,192.0,0.0,972.6,749.1,90.0,48.0
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,100.0,39.0
157.0,236.0,0.0,192.0,0.0,935.4,781.2,7.0,17.0
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28.0,37.0
310.0,142.8,0.0,167.9,10.0,914.3,804.0,28.0,45.0
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,3.0,14.0
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,100.0,44.0
