frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
1600.0,15.6,0.1016,71.3,0.0437259,121.528
1600.0,7.2,0.1524,71.3,0.00752039,130.893
12500.0,0.0,0.1524,71.3,0.0015988,117.087
1600.0,9.9,0.1524,55.5,0.0208438,119.875
2500.0,0.0,0.1524,39.6,0.00193287,126.863
630.0,0.0,0.1524,39.6,0.00193287,124.403
500.0,7.3,0.2286,31.7,0.0132672,128.169
630.0,12.7,0.0254,39.6,0.0130253,128.867
1000.0,22.2,0.0254,71.3,0.0214178,134.247
5000.0,12.3,0.1016,71.3,0.0337792,116.108
1250.0,0.0,0.1524,39.6,0.00193287,131.023
2000.0,12.3,0.1016,39.6,0.0408268,114.085
1600.0,0.0,0.0508,31.7,0.000812164,131.01
5000.0,3.3,0.1016,31.7,0.00251435,122.082
3150.0,7.2,0.1524,71.3,0.00752039,116.783
630.0,0.0,0.1016,71.3,0.00121072,124.155
315.0,9.9,0.1524,31.7,0.0252785,128.809
4000.0,12.3,0.1016,31.7,0.0418756,108.407
400.0,7.3,0.2286,31.7,0.0132672,130.269
1000.0,4.0,0.2286,71.3,0.00400603,131.708
1250.0,0.0,0.0508,55.5,0.00076193,127.076
6300.0,3.0,0.3048,55.5,0.00452492,115.679
2000.0,17.4,0.0254,31.7,0.0176631,124.356
500.0,3.0,0.3048,39.6,0.00495741,127.632
1000.0,2.0,0.2286,31.7,0.00372371,130.307
10000.0,0.0,0.1524,55.5,0.00172668,119.253
1600.0,9.9,0.1524,71.3,0.0193001,121.789
2500.0,4.0,0.2286,39.6,0.00473801,119.649
8000.0,12.7,0.0254,71.3,0.0121808,120.538
2000.0,9.5,0.0254,39.6,0.00449821,131.274
4000.0,15.6,0.1016,71.3,0.0437259,113.298
6300.0,15.6,0.1016,39.6,0.0528487,104.204
5000.0,0.0,0.0254,55.5,0.00041229,135.803
2500.0,12.7,0.0254,71.3,0.0121808,134.058
8000.0,0.0,0.0254,71.3,0.000400682,129.867
630.0,2.7,0.1524,71.3,0.00243851,127.404
630.0,4.0,0.3048,71.3,0.00497773,131.615
1250.0,1.5,0.3048,71.3,0.00336729,125.872
3150.0,0.0,0.0508,31.7,0.000812164,135.49
1600.0,0.0,0.1524,31.7,0.00209405,130.817
2500.0,8.4,0.0508,39.6,0.00566229,127.465
2500.0,2.0,0.2286,39.6,0.00346574,121.397
630.0,17.4,0.0254,71.3,0.016104,122.606
10000.0,0.0,0.3048,71.3,0.00266337,115.391
2500.0,0.0,0.1524,55.5,0.00172668,127.763
500.0,9.9,0.1524,39.6,0.0233328,126.835
1250.0,12.3,0.1016,31.7,0.0418756,118.767
2000.0,0.0,0.1524,31.7,0.00209405,128.907
400.0,1.5,0.3048,39.6,0.00392107,124.001
1000.0,5.3,0.2286,39.6,0.00614329,125.581
3150.0,15.6,0.1016,71.3,0.0437259,116.468
3150.0,3.0,0.3048,55.5,0.00452492,120.189
5000.0,4.0,0.3048,71.3,0.00497773,117.785
16000.0,0.0,0.3048,71.3,0.00266337,108.721
5000.0,4.0,0.2286,31.7,0.00509068,115.969
10000.0,0.0,0.0254,55.5,0.00041229,134.563
200.0,9.9,0.1524,39.6,0.0233328,127.315
400.0,7.2,0.1524,39.6,0.00909175,132.118
1000.0,0.0,0.0508,55.5,0.00076193,125.586
1250.0,12.6,0.1524,71.3,0.0483159,120.154
6300.0,4.2,0.0508,71.3,0.00142788,129.308
1250.0,17.4,0.0254,31.7,0.0176631,128.306
250.0,15.4,0.0508,39.6,0.0282593,122.893
500.0,0.0,0.3048,31.7,0.00331266,127.315
10000.0,2.7,0.1524,71.3,0.00243851,116.724
12500.0,4.8,0.0254,71.3,0.000848633,127.688
2500.0,0.0,0.1016,71.3,0.00121072,132.595
6300.0,7.3,0.2286,31.7,0.0132672,110.689
16000.0,2.7,0.1524,71.3,0.00243851,110.364
1250.0,9.9,0.1524,71.3,0.0193001,122.679
800.0,9.9,0.1524,39.6,0.0233328,126.345
1000.0,6.7,0.1016,39.6,0.00578076,134.515
4000.0,7.3,0.2286,31.7,0.0132672,112.639
1600.0,4.0,0.2286,31.7,0.00509068,125.229
400.0,11.2,0.0508,39.6,0.0150478,130.67
400.0,12.7,0.0254,39.6,0.0130253,125.527
3150.0,4.0,0.3048,39.6,0.00579636,118.743
500.0,0.0,0.1524,31.7,0.00209405,121.617
4000.0,15.6,0.1016,39.6,0.0528487,106.604
5000.0,2.0,0.2286,31.7,0.00372371,118.267
630.0,0.0,0.1524,55.5,0.00172668,123.583
250.0,12.7,0.0254,39.6,0.0130253,121.547
1000.0,15.4,0.0508,39.6,0.0282593,127.893
5000.0,9.5,0.0254,55.5,0.0043284,128.412
250.0,12.3,0.1016,55.5,0.0368233,133.294
