frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
2000.0,7.3,0.2286,39.6,0.0123481,117.809
2000.0,0.0,0.3048,39.6,0.00310138,123.689
2500.0,15.4,0.0508,71.3,0.0264269,127.625
5000.0,3.0,0.3048,31.7,0.00529514,113.858
630.0,0.0,0.3048,39.6,0.00310138,128.629
800.0,12.3,0.1016,39.6,0.0408268,122.315
6300.0,4.0,0.2286,39.6,0.00473801,114.249
1250.0,8.4,0.0508,55.5,0.00544854,132.252
250.0,15.6,0.1016,39.6,0.0528487,124.644
1000.0,5.4,0.1524,55.5,0.00433288,132.127
2500.0,15.6,0.1016,39.6,0.0528487,110.264
2500.0,0.0,0.0254,39.6,0.000428464,131.836
500.0,6.7,0.1016,39.6,0.00578076,130.955
6300.0,0.0,0.1016,55.5,0.00131983,127.73
2500.0,4.0,0.3048,39.6,0.00579636,120.233
2000.0,0.0,0.3048,31.7,0.00331266,122.375
8000.0,22.2,0.0254,71.3,0.0214178,121.657
4000.0,2.0,0.2286,55.5,0.00313525,122.232
4000.0,0.0,0.0254,31.7,0.000439472,137.047
5000.0,5.4,0.1524,71.3,0.00401199,120.061
500.0,11.2,0.0508,71.3,0.014072,130.311
630.0,5.4,0.1524,71.3,0.00401199,128.971
2500.0,0.0,0.1524,55.5,0.00172668,127.763
4000.0,9.5,0.0254,55.5,0.0043284,131.582
3150.0,4.2,0.0508,39.6,0.00152689,133.587
2000.0,17.4,0.0254,71.3,0.016104,126.826
2000.0,9.5,0.0254,31.7,0.00461377,130.496
2000.0,2.0,0.2286,55.5,0.00313525,124.612
4000.0,22.2,0.0254,71.3,0.0214178,123.917
4000.0,7.3,0.2286,39.6,0.0123481,114.079
1000.0,4.8,0.0254,39.6,0.000907475,122.956
3150.0,0.0,0.3048,55.5,0.00283081,123.236
2500.0,9.5,0.0254,31.7,0.00461377,130.086
400.0,7.2,0.1524,39.6,0.00909175,132.118
1000.0,19.7,0.0508,39.6,0.036484,118.904
4000.0,15.4,0.0508,55.5,0.0271925,120.92
8000.0,0.0,0.2286,71.3,0.00214345,118.024
630.0,2.7,0.1524,39.6,0.00294804,125.809
315.0,0.0,0.3048,39.6,0.00310138,122.779
4000.0,12.7,0.0254,71.3,0.0121808,131.808
1250.0,12.3,0.1016,71.3,0.0337792,126.648
315.0,19.7,0.0508,71.3,0.0341183,121.235
250.0,9.9,0.1524,39.6,0.0233328,128.335
1250.0,0.0,0.0508,71.3,0.000740478,128.56
10000.0,2.7,0.1524,39.6,0.00294804,112.589
1600.0,2.0,0.2286,71.3,0.00293031,127.796
400.0,5.4,0.1524,31.7,0.00525474,127.781
6300.0,5.4,0.1524,39.6,0.00485029,116.677
6300.0,15.4,0.0508,31.7,0.0289853,108.185
800.0,1.5,0.3048,39.6,0.00392107,128.831
2000.0,8.4,0.0508,31.7,0.00580776,127.686
5000.0,5.4,0.1524,55.5,0.00433288,118.757
630.0,0.0,0.1524,55.5,0.00172668,123.583
6300.0,12.6,0.1524,71.3,0.0483159,107.284
400.0,12.7,0.0254,71.3,0.0121808,125.048
800.0,8.4,0.0508,55.5,0.00544854,128.562
10000.0,2.7,0.1524,71.3,0.00243851,116.724
1250.0,15.4,0.0508,71.3,0.0264269,130.845
500.0,0.0,0.2286,31.7,0.0027238,126.675
1250.0,0.0,0.0254,31.7,0.000439472,127.947
6300.0,0.0,0.2286,31.7,0.0027238,116.815
1000.0,15.6,0.1016,39.6,0.0528487,119.224
3150.0,0.0,0.0508,71.3,0.000740478,135.07
1250.0,5.4,0.1524,39.6,0.00485029,127.117
3150.0,12.7,0.0254,71.3,0.0121808,133.758
3150.0,12.3,0.1016,55.5,0.0368233,116.914
1600.0,0.0,0.1524,71.3,0.0015988,129.667
800.0,0.0,0.0508,71.3,0.000740478,130.96
400.0,15.6,0.1016,71.3,0.0437259,134.058
4000.0,0.0,0.0254,39.6,0.000428464,135.346
800.0,22.2,0.0254,71.3,0.0214178,123.227
500.0,4.0,0.2286,71.3,0.00400603,126.758
1250.0,6.7,0.1016,71.3,0.00478288,137.658
5000.0,9.9,0.1524,71.3,0.0193001,114.569
315.0,4.0,0.3048,71.3,0.00497773,128.175
3150.0,7.3,0.2286,31.7,0.0132672,113.229
2500.0,4.8,0.0254,39.6,0.000907475,131.236
8000.0,4.0,0.2286,39.6,0.00473801,113.129
2500.0,11.2,0.0508,39.6,0.0150478,122.17
1000.0,8.4,0.0508,31.7,0.00580776,129.516
400.0,9.5,0.0254,31.7,0.00461377,124.756
16000.0,0.0,0.0254,55.5,0.00041229,125.683
800.0,9.9,0.1524,39.6,0.0233328,126.345
