Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
178.03,129.8,118.6,179.94,3.57,1007.3,3.0,746.8,20.72564856
475.0,0.0,0.0,228.0,0.0,932.0,270.0,594.0,42.131120456
152.0,178.0,139.0,168.0,18.0,944.0,28.0,695.0,36.34917472
212.07,0.0,121.62,180.31,5.69,1057.6,100.0,779.32,39.6103962
213.5,0.0,174.24,159.21,11.66,1043.6,100.0,771.9,52.95865156
385.0,0.0,0.0,186.0,0.0,966.0,14.0,763.0,27.923778
355.0,19.0,97.0,145.0,12.25,967.0,28.0,871.0,55.45455468
139.6,209.4,0.0,192.0,0.0,1047.0,360.0,806.9,44.698039603999995
333.0,0.0,0.0,192.0,0.0,931.2,90.0,842.6,41.680203152
184.0,86.0,190.0,213.0,6.0,923.0,28.0,623.0,22.93197176
251.37,0.0,118.27,188.45,6.35,1028.4,100.0,757.73,44.20920112
167.95,42.08,163.83,121.75,5.72,1058.7,14.0,780.11,17.8229546
339.0,0.0,0.0,185.0,0.0,1069.0,28.0,754.0,31.84000168
140.0,133.0,103.0,200.0,7.0,916.0,28.0,753.0,36.4388066
491.0,26.0,123.0,210.0,3.93,882.0,7.0,699.0,33.488834284729315
277.05,0.0,97.39,160.6,11.83,973.9,14.0,875.61,41.885667
251.37,0.0,118.27,188.45,6.35,1028.4,28.0,757.73,32.66047812
323.7,282.8,0.0,183.8,10.3,942.7,7.0,659.9,49.80085148
401.8,94.7,0.0,147.4,11.4,946.8,3.0,852.1,41.09966436
359.0,19.0,141.0,154.0,10.91,942.0,28.0,801.0,62.93536928
153.1,145.0,113.0,178.5,8.0,867.2,28.0,824.0,26.233182848
218.23,54.64,123.78,140.75,11.91,1075.7,3.0,792.67,27.42046052
427.5,47.5,0.0,228.0,0.0,932.0,365.0,594.0,43.698299404
172.38,13.61,172.37,156.76,4.14,1006.3,3.0,856.4,21.29101888
233.81,0.0,94.58,197.89,4.567,947.04,3.0,852.16,10.38350856
214.9,53.8,121.89,155.63,9.61,1014.3,56.0,780.58,53.95839176
165.0,0.02,143.57,163.81,0.0,1005.6,100.0,900.9,37.9556538
252.0,97.0,76.0,194.0,8.0,835.0,28.0,821.0,33.398217439999996
167.0,75.4,167.0,164.03,7.91,1007.3,100.0,770.1,56.8128224
342.0,38.0,0.0,228.0,0.0,932.0,365.0,670.0,56.141962252
255.0,0.0,0.0,192.0,0.0,889.8,3.0,945.0,8.204074924
295.71,0.0,95.64,171.54,8.87,955.14,14.0,859.2,35.2322236
439.0,177.0,0.0,186.0,11.1,884.9,91.0,707.9,73.29819356
297.16,0.0,117.54,174.8,9.52,1022.8,56.0,753.45,51.95891136
173.0,116.0,0.0,192.0,0.0,946.8,90.0,856.8,32.102692036
186.2,124.1,0.0,185.7,0.0,1083.4,7.0,764.3,7.995853172
134.7,0.0,165.7,180.2,10.0,961.0,28.0,804.9,13.293786756
173.54,50.05,173.53,164.77,6.47,1006.2,14.0,793.5,33.00521612
362.6,189.0,0.0,164.9,11.6,944.7,7.0,755.8,55.89581932
298.1,0.0,107.0,186.4,6.1,879.0,28.0,815.2,42.6440906
214.9,53.8,121.89,155.63,9.61,1014.3,100.0,780.58,56.63355864
251.37,0.0,118.27,192.94,5.75,1043.6,56.0,754.3,39.2656582
144.0,0.0,175.0,158.0,18.0,943.0,28.0,844.0,15.41668336
173.81,93.37,159.9,172.34,9.73,1007.2,3.0,746.6,15.81657944
165.0,0.02,143.57,163.81,0.0,1005.6,56.0,900.9,36.56291228
359.0,19.0,141.0,154.0,10.91,942.0,3.0,801.0,25.11662571527068
304.0,76.0,0.0,228.0,0.0,932.0,180.0,670.0,50.94882902
469.0,117.2,0.0,137.8,32.2,852.1,28.0,840.5,66.89985628
388.6,97.1,0.0,157.9,12.1,852.1,3.0,925.7,28.096147
540.0,0.0,0.0,173.0,0.0,1125.0,7.0,613.0,52.61391356
297.8,137.2,106.9,201.3,6.0,878.4,28.0,655.3,53.524711356
228.0,342.1,0.0,185.7,0.0,955.8,7.0,674.3,21.917063088
193.5,290.2,0.0,185.7,0.0,998.2,7.0,704.3,17.200357771999997
164.2,0.0,200.1,181.2,12.6,849.3,28.0,846.0,15.091250688
520.0,0.0,0.0,175.0,5.2,870.0,28.0,805.0,51.021224
289.0,0.0,0.0,192.0,0.0,913.2,7.0,895.3,14.596896395999998
376.0,0.0,0.0,214.6,0.0,1003.5,100.0,762.36,43.0577762
181.9,272.8,0.0,185.7,0.0,1012.4,28.0,714.3,27.935499091999997
151.6,0.0,111.9,184.4,7.9,992.0,28.0,815.9,12.180972492
275.07,0.0,121.35,159.48,9.9,1053.6,56.0,777.5,56.847296199999995
236.0,157.0,0.0,192.0,0.0,972.6,90.0,749.1,47.782065751999994
425.0,106.3,0.0,151.4,18.6,936.0,56.0,803.7,64.90037588
427.5,47.5,0.0,228.0,0.0,932.0,90.0,594.0,41.542997428
380.0,95.0,0.0,228.0,0.0,932.0,28.0,594.0,36.447769788
305.3,203.5,0.0,203.5,0.0,965.4,28.0,631.0,43.377003588
288.4,121.0,0.0,177.4,7.0,907.9,28.0,829.5,42.14008364399999
148.0,0.0,137.0,158.0,16.0,1002.0,28.0,830.0,17.95395504
381.4,0.0,0.0,185.7,0.0,1104.6,7.0,784.3,14.54104884
295.71,0.0,95.64,171.54,8.87,955.14,28.0,859.2,39.94134468
266.0,112.0,87.0,178.0,10.0,910.0,28.0,745.0,39.41734292
281.0,0.0,0.0,186.0,0.0,1104.0,28.0,774.0,22.43554904
289.0,0.0,0.0,192.0,0.0,913.2,90.0,895.3,32.068218236
387.0,20.0,94.0,157.0,13.93,938.0,56.0,845.0,47.96684532
491.0,26.0,123.0,210.0,3.93,882.0,56.0,699.0,59.59042571527067
297.16,0.0,117.54,174.8,9.52,1022.8,14.0,753.45,36.9903874
156.0,243.0,0.0,180.0,11.0,1022.0,28.0,698.0,37.36270444
254.0,0.0,0.0,198.0,0.0,968.0,90.0,863.0,26.94472208
480.0,0.0,0.0,192.0,0.0,936.0,90.0,721.0,54.27555072
141.3,212.0,0.0,203.5,0.0,971.8,28.0,748.5,29.89223198
218.23,54.64,123.78,140.75,11.91,1075.7,56.0,792.67,61.99078716
424.0,22.0,132.0,178.0,8.48,822.0,28.0,750.0,62.05284
380.0,95.0,0.0,228.0,0.0,932.0,270.0,594.0,41.15137506
222.36,0.0,96.67,189.29,4.46,967.08,28.0,870.32,24.8900836
149.0,139.0,109.0,193.0,6.0,892.0,28.0,780.0,23.69039536
213.5,0.0,174.24,154.61,11.66,1052.3,56.0,775.48,51.4349096
275.07,0.0,121.35,159.48,9.9,1053.6,28.0,777.5,51.331488199999995
190.34,0.0,125.18,161.85,9.88,1088.1,3.0,802.59,9.4458212
178.03,129.8,118.6,179.94,3.57,1007.3,56.0,746.8,48.587373719999995
231.75,0.0,121.62,173.96,6.72,1056.4,14.0,778.45,26.77235308
246.83,0.0,125.08,143.3,11.99,1086.8,56.0,800.89,60.32225524
313.0,145.0,0.0,178.0,8.0,1002.0,28.0,689.0,41.05140104
380.0,0.0,0.0,228.0,0.0,932.0,90.0,670.0,52.908319811999995
350.0,0.0,0.0,203.0,0.0,974.0,28.0,775.0,27.3377234
255.0,0.0,0.0,192.0,0.0,889.8,90.0,945.0,21.859147104
375.0,0.0,0.0,186.0,0.0,1038.0,28.0,758.0,38.21075992
