frequency_Hz,attack_angle_deg,chord_length_m,free_stream_velocity_m_s,suction_side_displacement_thickness_m,scaled_sound_pressure_dB
6300.0,15.6,0.1016,39.6,0.0528487,104.204
3150.0,7.3,0.2286,71.3,0.0104404,120.458
2500.0,15.6,0.1016,71.3,0.0437259,118.998
1250.0,0.0,0.0508,39.6,0.000791822,129.148
1600.0,0.0,0.2286,71.3,0.00214345,129.134
1600.0,0.0,0.3048,55.5,0.00283081,123.209
6300.0,2.0,0.2286,71.3,0.00293031,120.786
2000.0,0.0,0.2286,31.7,0.0027238,126.049
2500.0,4.2,0.0508,71.3,0.00142788,131.978
1250.0,2.0,0.2286,71.3,0.00293031,123.061
8000.0,2.7,0.1524,71.3,0.00243851,120.534
12500.0,0.0,0.3048,39.6,0.00310138,109.619
2500.0,2.0,0.2286,71.3,0.00293031,127.006
5000.0,3.3,0.1016,71.3,0.00202822,127.054
6300.0,7.2,0.1524,71.3,0.00752039,116.603
630.0,0.0,0.3048,39.6,0.00310138,123.455
630.0,9.9,0.1524,31.7,0.0252785,123.312
1000.0,12.7,0.0254,39.6,0.0130253,130.947
630.0,15.4,0.0508,39.6,0.0282593,127.443
315.0,7.3,0.2286,31.7,0.0132672,130.239
1000.0,0.0,0.0508,31.7,0.000812164,126.78
800.0,4.0,0.2286,39.6,0.00473801,130.469
2000.0,0.0,0.3048,39.6,0.00310138,123.689
630.0,4.0,0.2286,39.6,0.00473801,127.581
5000.0,4.8,0.0254,31.7,0.000930789,135.248
800.0,9.9,0.1524,39.6,0.0233328,126.345
630.0,15.4,0.0508,55.5,0.0271925,129.33
2000.0,9.5,0.0254,31.7,0.00461377,130.496
5000.0,0.0,0.0508,31.7,0.000812164,133.23
12500.0,4.2,0.0508,71.3,0.00142788,117.328
5000.0,0.0,0.1524,71.3,0.0015988,126.457
4000.0,2.0,0.2286,31.7,0.00372371,120.527
315.0,3.0,0.3048,31.7,0.00529514,133.201
5000.0,17.4,0.0254,31.7,0.0176631,118.922
1000.0,17.4,0.0254,31.7,0.0176631,131.796
1600.0,2.0,0.2286,31.7,0.00372371,132.202
10000.0,3.3,0.1016,55.5,0.002211,115.659
3150.0,0.0,0.3048,31.7,0.00331266,119.135
1250.0,9.5,0.0254,55.5,0.0043284,125.998
4000.0,0.0,0.0508,55.5,0.00076193,128.629
1600.0,3.3,0.1016,55.5,0.002211,133.649
200.0,11.2,0.0508,71.3,0.014072,125.941
2000.0,0.0,0.0508,71.3,0.000740478,131.06
2000.0,3.3,0.1016,39.6,0.00245138,131.966
4000.0,0.0,0.3048,71.3,0.00266337,115.846
400.0,7.2,0.1524,71.3,0.00752039,126.986
315.0,2.0,0.2286,39.6,0.00346574,120.137
2500.0,0.0,0.1524,31.7,0.00209405,125.867
10000.0,0.0,0.1016,55.5,0.00131983,121.93
400.0,5.4,0.1524,71.3,0.00401199,129.579
1600.0,15.6,0.1016,39.6,0.0528487,114.554
400.0,3.0,0.3048,71.3,0.00425727,127.564
400.0,15.4,0.0508,39.6,0.0282593,125.353
6300.0,5.4,0.1524,71.3,0.00401199,116.411
2000.0,5.3,0.2286,71.3,0.0051942,125.89
