Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
491.0,26.0,123.0,210.0,3.93,882.0,699.0,56.0,59.59042571527067
260.0,101.0,78.0,171.0,10.0,936.0,763.0,28.0,49.77327244
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7.0,7.507014687999999
164.6,0.0,150.4,181.6,11.7,1023.3,728.9,28.0,18.033934256
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,3.0,13.18278112
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,100.0,42.919881
322.0,149.0,0.0,186.0,8.0,951.0,709.0,28.0,52.42086028
277.0,0.0,0.0,191.0,0.0,968.0,856.0,14.0,21.26343984
159.1,186.7,0.0,175.6,11.3,989.6,788.9,28.0,32.768036376000005
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90.0,43.377003588
252.31,0.0,98.75,146.25,14.17,987.76,889.01,3.0,21.78054684
250.0,0.0,95.69,187.42,5.53,956.86,861.17,56.0,38.32797084
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,100.0,43.58177796
337.9,189.0,0.0,174.9,9.5,944.7,755.8,91.0,67.79617508
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,3.0,7.74971024
233.81,0.0,94.58,197.89,4.567,947.04,852.16,100.0,34.55653712
295.71,0.0,95.64,171.54,8.87,955.14,859.2,28.0,39.94134468
540.0,0.0,0.0,162.0,2.5,1055.0,676.0,28.0,61.887365759999994
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,14.0,16.87837248
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90.0,69.65776027999999
218.23,54.64,123.78,140.75,11.91,1075.7,792.67,56.0,61.99078716
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,56.0,42.54756396
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90.0,35.763120119999996
277.0,0.0,0.0,191.0,0.0,968.0,856.0,14.0,21.26343984
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,3.0,15.43736764
145.7,172.6,0.0,181.9,3.4,985.8,816.8,28.0,23.744174488
405.0,0.0,0.0,175.0,0.0,1120.0,695.0,28.0,52.30364936
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7.0,15.57526284
339.0,0.0,0.0,197.0,0.0,968.0,781.0,365.0,38.89334116
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,28.0,21.53923024
313.3,145.0,0.0,178.5,8.0,867.2,824.0,28.0,40.925226931999994
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28.0,25.17966352
427.5,47.5,0.0,228.0,0.0,932.0,594.0,28.0,37.427515183999994
288.0,192.0,0.0,192.0,0.0,932.0,717.8,7.0,23.523542168
366.0,187.0,0.0,191.3,6.6,824.3,756.9,28.0,65.909079268
148.5,139.4,108.6,192.7,6.1,892.4,780.0,28.0,23.696600644
238.05,0.0,94.11,186.66,7.0,949.91,847.01,100.0,44.298833
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,3.0,23.07676172
516.0,0.0,0.0,162.0,8.2,801.0,802.0,28.0,41.36856
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28.0,22.489328168
255.0,0.0,0.0,192.0,0.0,889.8,945.0,90.0,21.859147104
385.0,0.0,136.0,158.0,20.0,903.0,768.0,28.0,55.55108132
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90.0,43.377003588
336.5,0.0,0.0,181.9,3.4,985.8,816.8,28.0,44.868340176
522.0,0.0,0.0,146.0,0.0,896.0,896.0,28.0,74.98740975999999
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7.0,25.893960655999997
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3.0,41.63745564
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,7.0,12.37264682
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3.0,41.63745564
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90.0,43.377003588
149.5,236.0,0.0,175.8,12.6,846.8,892.7,28.0,32.96384756
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,14.0,42.21661548
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,56.0,28.62704352
233.81,0.0,94.58,197.89,4.567,947.04,852.16,3.0,10.38350856
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3.0,26.0621928
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,100.0,52.95865156
144.0,15.0,195.0,176.0,6.0,1021.0,709.0,28.0,15.340841
359.0,19.0,141.0,154.0,10.91,942.0,801.0,7.0,35.75425543054136
393.0,0.0,0.0,192.0,0.0,940.6,785.6,28.0,39.604880392
259.9,100.6,78.4,170.6,10.4,935.7,762.9,28.0,49.77327244
277.0,117.0,91.0,191.0,7.0,946.0,666.0,28.0,43.5748832
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,3.0,14.39625888
203.5,305.3,0.0,203.5,0.0,963.4,630.0,90.0,51.863763672
387.0,20.0,94.0,157.0,14.32,938.0,845.0,28.0,50.23522136
