Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals)"
194.68,0.0,100.52,170.17,7.48,998.0,901.8,100.0,44.27814872
334.0,17.6,158.0,189.0,15.3,967.0,633.0,28.0,44.32641204
108.3,162.4,0.0,203.5,0.0,938.2,849.0,7.0,7.723510152
149.0,118.0,92.0,183.0,7.0,953.0,780.0,28.0,23.51802636
297.8,137.2,106.9,201.3,6.0,878.4,655.3,28.0,53.524711356
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,28.0,31.2677366
145.0,116.0,119.0,184.0,5.7,833.0,880.0,28.0,29.15794004
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360.0,42.1269836
424.0,22.0,132.0,178.0,8.48,882.0,750.0,3.0,32.01138571527068
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90.0,35.763120119999996
190.0,190.0,0.0,228.0,0.0,932.0,670.0,365.0,53.69225402399999
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,3.0,13.35515012
183.9,122.6,0.0,203.5,0.0,959.2,800.0,7.0,10.787541496
290.2,193.5,0.0,185.7,0.0,998.2,704.3,7.0,21.859147104
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,56.0,36.63875464
307.0,0.0,0.0,193.0,0.0,968.0,812.0,365.0,36.14922668
143.0,169.0,143.0,191.0,8.0,967.0,643.0,28.0,29.72331036
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,28.0,52.20022796
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,3.0,17.22311048
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,28.0,31.11605188
401.8,94.7,0.0,147.4,11.4,946.8,852.1,3.0,41.09966436
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,56.0,47.13257936
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7.0,9.01145132
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7.0,10.335934716
277.0,117.0,91.0,191.0,7.0,946.0,666.0,28.0,43.5748832
305.3,203.5,0.0,203.5,0.0,965.4,631.0,28.0,43.377003588
313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28.0,41.05140104
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28.0,17.596806471999997
304.0,76.0,0.0,228.0,0.0,932.0,670.0,365.0,55.260122448
266.0,112.0,87.0,178.0,10.0,910.0,745.0,28.0,39.41734292
314.0,0.0,113.0,170.0,10.0,925.0,783.0,28.0,38.45897128
154.8,183.4,0.0,193.3,9.1,1047.4,696.7,28.0,18.287661424
157.0,236.0,0.0,192.0,0.0,935.4,781.2,28.0,33.664355176
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,28.0,24.49708228
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,3.0,15.340841
446.0,24.0,79.0,162.0,11.64,967.0,712.0,3.0,23.34565736
148.5,139.4,108.6,192.7,6.1,892.4,780.0,28.0,23.696600644
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,100.0,53.65502232
331.0,0.0,0.0,192.0,0.0,978.0,825.0,360.0,41.24445432
155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28.0,18.28490352
298.0,0.0,107.0,164.0,13.0,953.0,784.0,28.0,35.85964676
387.0,20.0,94.0,157.0,11.61,938.0,845.0,3.0,34.77027468
520.0,0.0,0.0,175.0,5.2,870.0,805.0,28.0,51.021224
425.0,106.3,0.0,153.5,16.5,852.1,887.1,3.0,33.398217439999996
380.0,95.0,0.0,228.0,0.0,932.0,594.0,7.0,32.823194456
149.0,117.6,91.7,182.9,7.1,953.4,780.3,28.0,23.524231644
304.8,0.0,99.6,196.0,9.8,959.4,705.2,28.0,30.12320644
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,3.0,12.5484632
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,3.0,21.91154728
531.3,0.0,0.0,141.8,28.2,852.1,893.7,28.0,56.3991368
374.0,189.2,0.0,170.1,10.1,926.1,756.7,56.0,63.3973182
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28.0,18.19871902
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28.0,19.765208492
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,91.0,76.80073164
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,14.0,20.72564856
192.0,288.0,0.0,192.0,0.0,929.8,716.1,3.0,12.788400847999998
236.0,0.0,0.0,194.0,0.0,968.0,885.0,3.0,6.467284879999999
374.0,189.2,0.0,170.1,10.1,926.1,756.7,28.0,61.09446836
424.0,22.0,132.0,178.0,8.48,822.0,750.0,7.0,39.004642284729314
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,56.0,28.62704352
237.5,237.5,0.0,228.0,0.0,932.0,594.0,180.0,36.251958603999995
389.9,189.0,0.0,145.9,22.0,944.7,755.8,7.0,59.09498796
140.0,164.0,128.0,237.0,6.0,869.0,656.0,28.0,35.225328839999996
313.0,145.0,0.0,178.0,8.0,867.0,824.0,28.0,44.38846488
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3.0,41.63745564
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,100.0,66.9481196
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,100.0,43.0577762
173.0,116.0,0.0,192.0,0.0,946.8,856.8,28.0,24.281965768
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7.0,7.83934212
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,28.0,27.77209328
164.0,0.0,200.0,181.0,13.0,849.0,846.0,28.0,15.08573488
250.2,166.8,0.0,203.5,0.0,977.6,694.1,3.0,9.731264264
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,56.0,34.20490436
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,3.0,23.07676172
194.68,0.0,100.52,170.17,7.48,998.0,901.8,14.0,24.28334472
295.71,0.0,95.64,171.54,8.87,955.14,859.2,28.0,39.94134468
284.0,15.0,141.0,179.0,5.46,842.0,801.0,7.0,24.13166
322.0,0.0,0.0,203.0,0.0,974.0,800.0,14.0,20.77391188
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,14.0,20.91870184
480.0,0.0,0.0,192.0,0.0,936.0,721.0,28.0,43.892042159999995
116.0,173.0,0.0,192.0,0.0,909.8,891.9,3.0,6.280436883999999
388.6,97.1,0.0,157.9,12.1,852.1,925.7,7.0,34.90127512
313.3,0.0,113.0,178.5,8.0,1001.9,688.7,28.0,36.804918356
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,3.0,7.74971024
145.4,0.0,178.9,201.7,7.8,824.0,868.7,28.0,10.535882756
